common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
CREVALLE JACK,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58132E+15,6,1,we,8835280303,0,3,0,0,0,3,0,0,0,0,6,1,2216.511442,8,2216.511442,3,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
SEATROUT GENUS,2020021277wdS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58142E+15,6,1,wd,8835440100,0,6,0,0,0,6,0,0,0,0,7,2,14474.96447,8,14474.96447,6,0,0,0,2020021277wdS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,8835440702,0,3,3,0,3,3,0,0,686,0.5,6,1,5918.294198,8,5918.294198,6,0.5,686,3,2020011267weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,8835440702,0,0,4,0,4,0,0,0,1042,1,6,1,5918.294198,8,5918.294198,4,1,1042,4,2020011267weS:8AM-8PM,,0,5/4/21
BLUEFISH,2020021267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,8835250101,2.02435831,0,0,2,0,0,820.8772946,1.740948146,0,0,6,2,1579.570373,8,1579.570373,2.02435831,1.740948146,820.8772946,2.02435831,2020021267weS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020021267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,8850030502,16.19486648,0,0,16,0,0,5368.598237,5.448415793,0,0,6,2,1579.570373,8,1579.570373,16.19486648,5.448415793,5368.598237,16.19486648,2020021267weS:8AM-8PM,,0,5/4/21
,2020021267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,2,1579.570373,8,1579.570373,0,0,0,0,2020021267weS:8AM-8PM,,0,5/4/21
,2020021267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,2,1579.570373,8,1579.570373,0,0,0,0,2020021267weS:8AM-8PM,,0,5/4/21
,2020021267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,2,1579.570373,8,1579.570373,0,0,0,0,2020021267weS:8AM-8PM,,0,5/4/21
,2020021267weS:8AM-8PM,2.02011E+21,2020,12,7,1,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,2,1579.570373,8,1579.570373,0,0,0,0,2020021267weS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.51562E+15,6,1,wd,8835020301,5.598555477,15,0,7,0,15,1925.903084,3.135191067,0,0,7,1,1384.000159,8,1384.000159,20.59855548,3.135191067,1925.903084,5.598555477,2020011277wdS:8AM-8PM,,0,5/4/21
GRAYSBY,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.53472E+15,6,1,we,8835021801,1.018946231,0,0,1,0,0,245.5660417,0.183410322,0,0,5,1,929.045502,8,929.045502,1.018946231,0.183410322,245.5660417,1.018946231,2020011257weS:8AM-8PM,,0,5/4/21
YELLOWTAIL SNAPPER,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.53472E+15,6,1,we,8835360401,1.018946231,3,0,1,0,3,285.3049447,0.346441719,0,0,5,1,929.045502,8,929.045502,4.018946231,0.346441719,285.3049447,1.018946231,2020011257weS:8AM-8PM,,0,5/4/21
TRIPLETAIL,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.53472E+15,6,1,we,8835380101,1.018946231,0,0,1,0,0,509.4731155,2.832670522,0,0,5,1,929.045502,8,929.045502,1.018946231,2.832670522,509.4731155,1.018946231,2020011257weS:8AM-8PM,,0,5/4/21
WHITE GRUNT,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.53472E+15,6,1,we,8835400102,4.075784924,3,0,4,0,3,928.2600165,1.000278071,0,0,5,1,929.045502,8,929.045502,7.075784924,1.000278071,928.2600165,4.075784924,2020011257weS:8AM-8PM,,0,5/4/21
LITTLE TUNNY,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.53472E+15,6,1,we,8850030102,1.018946231,0,0,1,0,0,641.9361256,3.647827507,0,0,5,1,929.045502,8,929.045502,1.018946231,3.647827507,641.9361256,1.018946231,2020011257weS:8AM-8PM,,0,5/4/21
KING MACKEREL,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.53472E+15,6,1,we,8850030501,1.018946231,0,0,1,0,0,908.9000381,4.952078683,0,0,5,1,929.045502,8,929.045502,1.018946231,4.952078683,908.9000381,1.018946231,2020011257weS:8AM-8PM,,0,5/4/21
,2020011257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.54372E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,1,7868.019808,8,7868.019808,0,0,0,0,2020011257wdS:8AM-8PM,,0,5/4/21
,2020011257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.54372E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,1,5540.60542,8,5540.60542,0,0,0,0,2020011257wdS:8AM-8PM,,0,5/4/21
LITTLE TUNNY,2020011257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.54372E+15,6,1,wd,8850030102,0,1,0,0,0,1,0,0,0,0,5,1,5540.60542,8,5540.60542,1,0,0,0,2020011257wdS:8AM-8PM,,0,5/4/21
LITTLE TUNNY,2020011257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.54372E+15,6,1,wd,8850030102,0,1,0,0,0,1,0,0,0,0,5,1,5540.60542,8,5540.60542,1,0,0,0,2020011257wdS:8AM-8PM,,0,5/4/21
LITTLE TUNNY,2020011267wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.55422E+15,6,1,wd,8850030102,0,0,1,0,1,0,0,0,614,3.12,6,1,1818.054143,8,1818.054143,1,3.12,614,1,2020011267wdS:8AM-8PM,,0,5/4/21
SAILFISH,2020011267wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.55422E+15,6,1,wd,8850060101,0,1,0,0,0,1,0,0,0,0,6,1,1818.054143,8,1818.054143,1,0,0,0,2020011267wdS:8AM-8PM,,0,5/4/21
SAILFISH,2020011267wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.55422E+15,6,1,wd,8850060101,0,1,0,0,0,1,0,0,0,0,6,1,1818.054143,8,1818.054143,1,0,0,0,2020011267wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835020301,0,15,0,0,0,15,0,0,0,0,7,1,3434.821896,8,3434.821896,15,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
RED SNAPPER,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835360107,0,15,0,0,0,15,0,0,0,0,7,1,3434.821896,8,3434.821896,15,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835430301,3.104071938,0,0,5,0,0,1032.414327,2.942660198,0,0,7,1,3434.821896,8,3434.821896,3.104071938,2.942660198,1032.414327,3.104071938,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTAIL PINFISH,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835430401,0.620814388,0,0,1,0,0,137.8207941,0.198660604,0,0,7,1,3434.821896,8,3434.821896,0.620814388,0.198660604,137.8207941,0.620814388,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835440901,0.620814388,0,0,1,0,0,379.3175909,1.564452257,0,0,7,1,3434.821896,8,3434.821896,0.620814388,1.564452257,379.3175909,0.620814388,2020011277wdS:8AM-8PM,,0,5/4/21
SEATROUT GENUS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835440100,0,2,0,0,0,2,0,0,0,0,7,1,2132.259053,8,2132.259053,2,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SAND SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835440106,2.000119873,0,0,2,0,0,622.0372804,0.600035962,0,0,7,1,2132.259053,8,2132.259053,2.000119873,0.600035962,622.0372804,2.000119873,2020011277wdS:8AM-8PM,,0,5/4/21
OYSTER TOADFISH,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8783010201,0,1,0,0,0,1,0,0,0,0,7,1,2132.259053,8,2132.259053,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835020301,0,5,0,0,0,5,0,0,0,0,7,1,2132.259053,8,2132.259053,5,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SEATROUT GENUS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835440100,0,4,0,0,0,4,0,0,0,0,7,1,2132.259053,8,2132.259053,4,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835440702,0,1,0,0,0,1,0,0,0,0,7,1,2132.259053,8,2132.259053,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835020301,0,5,0,0,0,5,0,0,0,0,7,1,2132.259053,8,2132.259053,5,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56322E+15,6,1,wd,8835440702,0,1,0,0,0,1,0,0,0,0,7,1,2132.259053,8,2132.259053,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SAILFISH,2020021257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56362E+15,6,1,wd,8850060101,0,1,0,0,0,1,0,0,0,0,5,2,6349.376324,8,6349.376324,1,0,0,0,2020021257wdS:8AM-8PM,,0,5/4/21
SAILFISH,2020021257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56362E+15,6,1,wd,8850060101,0,1,0,0,0,1,0,0,0,0,5,2,6349.376324,8,6349.376324,1,0,0,0,2020021257wdS:8AM-8PM,,0,5/4/21
SAILFISH,2020021257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56362E+15,6,1,wd,8850060101,0,1,0,0,0,1,0,0,0,0,5,2,6349.376324,8,6349.376324,1,0,0,0,2020021257wdS:8AM-8PM,,0,5/4/21
KING MACKEREL,2020021257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56362E+15,6,1,wd,8850030501,1.000059936,0,0,1,0,0,916.0549016,6.080364413,0,0,5,2,3274.487768,8,3274.487768,1.000059936,6.080364413,916.0549016,1.000059936,2020021257wdS:8AM-8PM,,0,5/4/21
,2020021257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56362E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,2,3274.487768,8,3274.487768,0,0,0,0,2020021257wdS:8AM-8PM,,0,5/4/21
,2020021257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56362E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,2,3274.487768,8,3274.487768,0,0,0,0,2020021257wdS:8AM-8PM,,0,5/4/21
,2020021257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.56362E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,5,2,5719.279328,8,5719.279328,0,0,0,0,2020021257wdS:8AM-8PM,,0,5/4/21
TILEFISH,2020011257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.57932E+15,6,1,wd,8835220201,0,0,1,0,1,0,0,0,648.2614866,3.4,5,1,4255.300476,8,4255.300476,1,3.4,648.2614866,1,2020011257wdS:8AM-8PM,,0,5/4/21
ALMACO JACK,2020011257wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.57932E+15,6,1,wd,8835280803,0,1,0,0,0,1,0,0,0,0,5,1,4255.300476,8,4255.300476,1,0,0,0,2020011257wdS:8AM-8PM,,0,5/4/21
,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.57932E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,1,2466.695836,8,2466.695836,0,0,0,0,2020011257weS:8AM-8PM,,0,5/4/21
,2020011257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.57932E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,1,2466.695836,8,2466.695836,0,0,0,0,2020011257weS:8AM-8PM,,0,5/4/21
,2020021257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.57932E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,2,1349.813277,8,1349.813277,0,0,0,0,2020021257weS:8AM-8PM,,0,5/4/21
REMORA FAMILY,2020021257weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.57932E+15,6,1,we,8835270000,0,1,0,0,0,1,0,0,0,0,5,2,1349.813277,8,1349.813277,1,0,0,0,2020021257weS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835280303,0,30,0,0,0,30,0,0,0,0,6,1,3786.694453,8,3786.694453,30,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8850030502,0,2,0,0,0,2,0,0,0,0,6,1,3786.694453,8,3786.694453,2,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835440702,0,2,0,0,0,2,0,0,0,0,6,1,1618.246417,8,1618.246417,2,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,1618.246417,8,1618.246417,0,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835280303,0,4,0,0,0,4,0,0,0,0,6,1,3019.293496,8,3019.293496,4,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835440702,0,6,0,0,0,6,0,0,0,0,6,1,3019.293496,8,3019.293496,6,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8850030502,2.01514156,0,0,2,0,0,713.3601122,0.760389158,0,0,6,1,3019.293496,8,3019.293496,2.01514156,0.760389158,713.3601122,2.01514156,2020011267weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835440702,0,12,0,0,0,12,0,0,0,0,6,1,3019.293496,8,3019.293496,12,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
COBIA,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835260101,0,1,0,0,0,1,0,0,0,0,6,1,5821.387653,8,5821.387653,1,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
LANE SNAPPER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835360112,0,1,0,0,0,1,0,0,0,0,6,1,5821.387653,8,5821.387653,1,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835440702,0,4,0,0,0,4,0,0,0,0,6,1,5821.387653,8,5821.387653,4,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
PINFISH,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835430201,0,0,1,0,1,0,0,0,240,0.34,6,1,1618.246417,8,1618.246417,1,0.34,240,1,2020011267weS:8AM-8PM,,0,5/4/21
MAYAN CICHLID,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835610221,0,0,12,0,12,0,0,0,0,0,6,1,1618.246417,8,1618.246417,12,0,0,12,2020011267weS:8AM-8PM,,0,5/4/21
MOJARRA FAMILY,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835390000,0,0,4,0,4,0,0,0,0,0,6,1,1618.246417,8,1618.246417,4,0,0,4,2020011267weS:8AM-8PM,,0,5/4/21
KINGFISH GENUS,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835440600,0,3,0,0,0,3,0,0,0,0,6,1,1618.246417,8,1618.246417,3,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835440702,0,1,0,0,0,1,0,0,0,0,6,1,1618.246417,8,1618.246417,1,0,0,0,2020011267weS:8AM-8PM,,0,5/4/21
MAYAN CICHLID,2020011267weS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58132E+15,6,1,we,8835610221,0,0,12,0,12,0,0,0,0,0,6,1,1618.246417,8,1618.246417,12,0,0,12,2020011267weS:8AM-8PM,,0,5/4/21
NURSE SHARK,2020021277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58142E+15,6,1,wd,8707020101,0,1,0,0,0,1,0,0,0,0,7,2,14474.96447,8,14474.96447,1,0,0,0,2020021277wdS:8AM-8PM,,0,5/4/21
BLACK SEA BASS,2020021277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58142E+15,6,1,wd,8835020301,0,6,0,0,0,6,0,0,0,0,7,2,14474.96447,8,14474.96447,6,0,0,0,2020021277wdS:8AM-8PM,,0,5/4/21
RED SNAPPER,2020021277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58142E+15,6,1,wd,8835360107,0,50,0,0,0,50,0,0,0,0,7,2,14474.96447,8,14474.96447,50,0,0,0,2020021277wdS:8AM-8PM,,0,5/4/21
VERMILION SNAPPER,2020021277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58142E+15,6,1,wd,8835360501,0,2,0,0,0,2,0,0,0,0,7,2,14474.96447,8,14474.96447,2,0,0,0,2020021277wdS:8AM-8PM,,0,5/4/21
TOMTATE,2020021277wdS:8AM-8PM,2.02011E+21,2020,12,7,2,1.58142E+15,6,1,wd,8835400101,0,0,5,0,5,0,0,0,1067,1.1,7,2,14474.96447,8,14474.96447,5,1.1,1067,5,2020021277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,6,0,0,0,6,0,0,0,0,7,1,19183.3839,8,19183.3839,6,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,7,1,19183.3839,8,19183.3839,2,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,7,1,19183.3839,8,19183.3839,3,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,2,0,0,0,2,0,0,0,0,7,1,19183.3839,8,19183.3839,2,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,1,0,0,0,1,0,0,0,0,7,1,19183.3839,8,19183.3839,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440901,1.000059936,0,0,1,0,0,594.0356021,2.420145046,0,0,7,1,19183.3839,8,19183.3839,1.000059936,2.420145046,594.0356021,1.000059936,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,1.000059936,2,0,1,0,2,411.0246338,0.660039558,0,0,7,1,19183.3839,8,19183.3839,3.000059936,0.660039558,411.0246338,1.000059936,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440901,2.000119873,2,0,2,0,2,1065.063832,3.400203783,0,0,7,1,19183.3839,8,19183.3839,4.000119873,3.400203783,1065.063832,2.000119873,2020011277wdS:8AM-8PM,,0,5/4/21
SOUTHERN FLOUNDER,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8857030304,1.000059936,0,0,1,0,0,319.0191197,0.360021577,0,0,7,1,19183.3839,8,19183.3839,1.000059936,0.360021577,319.0191197,1.000059936,2020011277wdS:8AM-8PM,,0,5/4/21
OYSTER TOADFISH,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8783010201,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835430301,1.000059936,0,0,1,0,0,443.0265518,2.20013186,0,0,7,1,1106.848184,8,1106.848184,1.000059936,2.20013186,443.0265518,1.000059936,2020011277wdS:8AM-8PM,,0,5/4/21
,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,1,1106.848184,8,1106.848184,0,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,7,1,1106.848184,8,1106.848184,3,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
LEFTEYE FLOUNDER GENUS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8857030300,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,7,1,1106.848184,8,1106.848184,3,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
STINGRAY GENUS,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8713050100,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
LADYFISH,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8738010101,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,7,1,1106.848184,8,1106.848184,3,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,10,0,0,0,10,0,0,0,0,7,1,1245.424172,8,1245.424172,10,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,10,0,0,0,10,0,0,0,0,7,1,1245.424172,8,1245.424172,10,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
BLACK DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440801,0,2,0,0,0,2,0,0,0,0,7,1,1106.848184,8,1106.848184,2,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
RED DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,1,0,0,0,1,0,0,0,0,7,1,1106.848184,8,1106.848184,1,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
BLACK DRUM,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440801,2.000119873,2,0,2,0,2,800.047949,1.920115078,0,0,7,1,1106.848184,8,1106.848184,4.000119873,1.920115078,800.047949,2.000119873,2020011277wdS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011277wdS:8AM-8PM,2.02011E+21,2020,12,7,5,1.51562E+15,6,1,wd,8835440102,0,2,0,0,0,2,0,0,0,0,7,1,13056.11862,8,13056.11862,2,0,0,0,2020011277wdS:8AM-8PM,,0,5/4/21
