common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
CREVALLE JACK,2020011267weS:8AM-8PM,2020112671583820200105,2020,12,7,5,1583820200105006,6,1,we,8835280303,0,5,0,0,0,5,0,0,0,0,6,01,2408.7812831,8,2408.7812831,5,0,0,0,2020011267weS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020011267weS:8AM-8PM,2020112671583820200105,2020,12,7,5,1583820200105006,6,1,we,8850030502,0,1,0,0,0,1,0,0,0,0,6,01,2408.7812831,8,2408.7812831,1,0,0,0,2020011267weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011267weS:8AM-8PM,2020112671583820200117,2020,12,7,5,1583820200117006,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,01,4063.563264,8,4063.563264,1,0,0,0,2020011267weS:8AM-8PM,,0,05/04/2021
,2020011267weS:8AM-8PM,2020112671583820200117,2020,12,7,5,1583820200117007,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,4063.563264,8,4063.563264,0,0,0,0,2020011267weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011267weS:8AM-8PM,2020112671583820200117,2020,12,7,5,1583820200117008,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,01,4785.6445575,8,4785.6445575,1,0,0,0,2020011267weS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2020011267weS:8AM-8PM,2020112671583820200117,2020,12,7,5,1583820200117008,6,1,we,8835440801,0,1,0,0,0,1,0,0,0,0,6,01,4785.6445575,8,4785.6445575,1,0,0,0,2020011267weS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2020011267weS:8AM-8PM,2020112671583820200117,2020,12,7,5,1583820200117009,6,1,we,8835440801,0,1,0,0,0,1,0,0,0,0,6,01,4785.6445575,8,4785.6445575,1,0,0,0,2020011267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202001,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,890.98966318,8,890.98966318,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202002,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,890.98966318,8,890.98966318,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
GAFFTOPSAIL CATFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202003,6,1,we,8777180101,0,1,0,0,0,1,0,0,0,0,6,02,890.98966318,8,890.98966318,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202004,6,1,we,8777180202,0,2,0,0,0,2,0,0,0,0,6,02,890.98966318,8,890.98966318,2,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202004,6,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,6,02,890.98966318,8,890.98966318,2,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202004,6,1,we,8835430301,2.0392960991,5,0,2,0,5,666.84982439,1.7014671004,0,0,6,02,890.98966318,8,890.98966318,7.0392960991,1.7014671004,666.84982439,2.0392960991,2020021267weS:8AM-8PM,,0,05/04/2021
GAFFTOPSAIL CATFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202005,6,1,we,8777180101,0,1,0,0,0,1,0,0,0,0,6,02,890.98966318,8,890.98966318,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202005,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,02,890.98966318,8,890.98966318,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202005,6,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,6,02,890.98966318,8,890.98966318,2,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202005,6,1,we,8835430301,0,4,0,0,0,4,0,0,0,0,6,02,890.98966318,8,890.98966318,4,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202006,6,1,we,8835360102,0,8,0,0,0,8,0,0,0,0,6,02,2021.6736327,8,2021.6736327,8,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202006,6,1,we,8835430301,3.0301971897,1,0,3,0,1,1143.3944062,4.3028800094,0,0,6,02,2021.6736327,8,2021.6736327,4.0301971897,4.3028800094,1143.3944062,3.0301971897,2020021267weS:8AM-8PM,,0,05/04/2021
SEATROUT GENUS,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202006,6,1,we,8835440100,0,1,0,0,0,1,0,0,0,0,6,02,2021.6736327,8,2021.6736327,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202006,6,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,6,02,2021.6736327,8,2021.6736327,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202007,6,1,we,8738010101,0,1,0,0,0,1,0,0,0,0,6,02,2021.6736327,8,2021.6736327,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202007,6,1,we,8835360102,0,7,0,0,0,7,0,0,0,0,6,02,2021.6736327,8,2021.6736327,7,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202007,6,1,we,8835430301,0,4,0,0,0,4,0,0,0,0,6,02,2021.6736327,8,2021.6736327,4,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202008,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202009,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202010,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202011,6,1,we,8777180202,0,2,0,0,0,2,0,0,0,0,6,02,2021.6736327,8,2021.6736327,2,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202011,6,1,we,8835430201,0,1,0,0,0,1,0,0,0,0,6,02,2021.6736327,8,2021.6736327,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202011,6,1,we,8835430301,0,3,0,0,0,3,0,0,0,0,6,02,2021.6736327,8,2021.6736327,3,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202012,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202013,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,02,2021.6736327,8,2021.6736327,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202013,6,1,we,8835430201,0,2,0,0,0,2,0,0,0,0,6,02,2021.6736327,8,2021.6736327,2,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202013,6,1,we,8835440600,0,1,0,0,0,1,0,0,0,0,6,02,2021.6736327,8,2021.6736327,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202014,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202015,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202016,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202017,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202018,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202019,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202020,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202021,6,1,we,8738010101,0,3,0,0,0,3,0,0,0,0,6,02,2021.6736327,8,2021.6736327,3,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202021,6,1,we,8835440102,0,4,0,0,0,4,0,0,0,0,6,02,2021.6736327,8,2021.6736327,4,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
,2020021267weS:8AM-8PM,2020112671583820200202,2020,12,7,5,1583820200202022,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,02,2021.6736327,8,2021.6736327,0,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021267weS:8AM-8PM,2020112671583820200216,2020,12,7,5,1583820200216006,6,1,we,8738010101,0,3,0,0,0,3,0,0,0,0,6,02,4417.2253766,8,4417.2253766,3,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021267weS:8AM-8PM,2020112671583820200216,2020,12,7,5,1583820200216006,6,1,we,8835360102,0,4,0,0,0,4,0,0,0,0,6,02,4417.2253766,8,4417.2253766,4,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021267weS:8AM-8PM,2020112671583820200216,2020,12,7,5,1583820200216006,6,1,we,8835430301,1.0059706905,1,0,1,0,1,381.26289171,1.4687172082,0,0,6,02,4417.2253766,8,4417.2253766,2.0059706905,1.4687172082,381.26289171,1.0059706905,2020021267weS:8AM-8PM,,0,05/04/2021
SLIPPERY DICK,2020021267weS:8AM-8PM,2020112671583820200216,2020,12,7,5,1583820200216006,6,1,we,8839010702,0,1,0,0,0,1,0,0,0,0,6,02,4417.2253766,8,4417.2253766,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020021267weS:8AM-8PM,2020112671583820200216,2020,12,7,5,1583820200216006,6,1,we,8850030502,0,1,0,0,0,1,0,0,0,0,6,02,4417.2253766,8,4417.2253766,1,0,0,0,2020021267weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020013723wdS:8AM-8PM,2020137231104420200115,2020,37,3,1,1104420200115002,6,1,wd,8835440901,0,6,0,0,0,6,0,0,0,0,2,01,17682.647062,8,17682.647062,6,0,0,0,2020013723wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020013723wdS:8AM-8PM,2020137231104420200115,2020,37,3,1,1104420200115003,6,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,2,01,17682.647062,8,17682.647062,1,0,0,0,2020013723wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020013723wdS:8AM-8PM,2020137231104420200115,2020,37,3,1,1104420200115004,6,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,17682.647062,8,17682.647062,2,0,0,0,2020013723wdS:8AM-8PM,,0,05/04/2021
SMOOTH DOGFISH,2020013713wdS:8AM-8PM,2020137131106420200106,2020,37,3,1,1106420200106001,6,1,wd,8708020401,0,20,0,0,0,20,0,0,0,0,1,01,9332.9722934,8,9332.9722934,20,0,0,0,2020013713wdS:8AM-8PM,,0,05/04/2021
SMOOTH DOGFISH,2020013713wdS:8AM-8PM,2020137131106420200106,2020,37,3,1,1106420200106002,6,1,wd,8708020401,0,24,0,0,0,24,0,0,0,0,1,01,9332.9722934,8,9332.9722934,24,0,0,0,2020013713wdS:8AM-8PM,,0,05/04/2021
SMOOTH DOGFISH,2020013713wdS:8AM-8PM,2020137131106420200106,2020,37,3,1,1106420200106003,6,1,wd,8708020401,0,4,0,0,0,4,0,0,0,0,1,01,9332.9722934,8,9332.9722934,4,0,0,0,2020013713wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020013713wdS:8AM-8PM,2020137131106420200106,2020,37,3,1,1106420200106003,6,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,1,01,9332.9722934,8,9332.9722934,1,0,0,0,2020013713wdS:8AM-8PM,,0,05/04/2021
SMOOTH DOGFISH,2020013713wdS:8AM-8PM,2020137131106420200106,2020,37,3,1,1106420200106004,6,1,wd,8708020401,0,2,0,0,0,2,0,0,0,0,1,01,9332.9722934,8,9332.9722934,2,0,0,0,2020013713wdS:8AM-8PM,,0,05/04/2021
PUFFER FAMILY,2020013713wdS:8AM-8PM,2020137131106420200106,2020,37,3,1,1106420200106004,6,1,wd,8861010000,0,1,0,0,0,1,0,0,0,0,1,01,9332.9722934,8,9332.9722934,1,0,0,0,2020013713wdS:8AM-8PM,,0,05/04/2021
,2020013733weS:8AM-8PM,2020137331768920200105,2020,37,3,1,1768920200105001,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,2413.9036265,8,2413.9036265,0,0,0,0,2020013733weS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331768920200107,2020,37,3,1,1768920200107001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1164.3770822,8,1164.3770822,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
,2020023713wdS:8AM-8PM,2020137131772620200227,2020,37,3,1,1772620200227001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,1,02,9529.4044217,8,9529.4044217,0,0,0,0,2020023713wdS:8AM-8PM,,0,05/04/2021
,2020023713wdS:8AM-8PM,2020137131772620200227,2020,37,3,1,1772620200227002,6,1,wd,,0,0,0,0,0,0,0,0,0,0,1,02,9529.4044217,8,9529.4044217,0,0,0,0,2020023713wdS:8AM-8PM,,0,05/04/2021
,2020013733weS:8AM-8PM,2020137331775320200125,2020,37,3,1,1775320200125001,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,1622.812366,8,1622.812366,0,0,0,0,2020013733weS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331775320200129,2020,37,3,1,1775320200129001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1228.7639589,8,1228.7639589,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2020023733weS:8AM-8PM,2020137331775320200209,2020,37,3,1,1775320200209001,6,1,we,8713000000,0,1,0,0,0,1,0,0,0,0,3,02,1689.678337,8,1689.678337,1,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
UNIDENTIFIED SKATE OR RAY,2020023733weS:8AM-8PM,2020137331775320200209,2020,37,3,1,1775320200209002,6,1,we,8713000000,0,2,0,0,0,2,0,0,0,0,3,02,1689.678337,8,1689.678337,2,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
,2020023733weS:8AM-8PM,2020137331775320200209,2020,37,3,1,1775320200209003,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,1689.678337,8,1689.678337,0,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
,2020023733weS:8AM-8PM,2020137331775320200209,2020,37,3,1,1775320200209004,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,1689.678337,8,1689.678337,0,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
,2020023733weS:8AM-8PM,2020137331775320200217,2020,37,3,1,1775320200217001,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,866.82733947,8,866.82733947,0,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
,2020023733weS:8AM-8PM,2020137331775320200217,2020,37,3,1,1775320200217002,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,866.82733947,8,866.82733947,0,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
,2020023713wdS:8AM-8PM,2020137131779220200204,2020,37,3,1,1779220200204001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,1,02,27936.960419,8,27936.960419,0,0,0,0,2020023713wdS:8AM-8PM,,0,05/04/2021
,2020023713wdS:8AM-8PM,2020137131779220200204,2020,37,3,1,1779220200204002,6,1,wd,,0,0,0,0,0,0,0,0,0,0,1,02,27936.960419,8,27936.960419,0,0,0,0,2020023713wdS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1397.8627445,8,1397.8627445,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115002,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1397.8627445,8,1397.8627445,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
GULF KINGFISH,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115003,6,1,wd,8835440602,1,0,0,1,0,0,370,0.5534323834,0,0,3,01,1397.8627445,8,1397.8627445,1,0.5534323834,370,1,2020013733wdS:8AM-8PM,,0,05/04/2021
LEFTEYE FLOUNDER GENUS,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115003,6,1,wd,8857030300,0,1,0,0,0,1,0,0,0,0,3,01,1397.8627445,8,1397.8627445,1,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115003,6,1,wd,8861010201,0,1,0,0,0,1,0,0,0,0,3,01,1397.8627445,8,1397.8627445,1,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
NORTHERN PUFFER,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115004,6,1,wd,8861010201,0,1,0,0,0,1,0,0,0,0,3,01,1397.8627445,8,1397.8627445,1,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115005,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1397.8627445,8,1397.8627445,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115006,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1397.8627445,8,1397.8627445,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115007,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1877.0352461,8,1877.0352461,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115008,6,1,wd,8835440600,0,1,0,0,0,1,0,0,0,0,3,01,1877.0352461,8,1877.0352461,1,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
GULF KINGFISH,2020013733wdS:8AM-8PM,2020137331785820200115,2020,37,3,1,1785820200115008,6,1,wd,8835440602,4,0,0,4,0,0,1500,2.3147030317,0,0,3,01,1877.0352461,8,1877.0352461,4,2.3147030317,1500,4,2020013733wdS:8AM-8PM,,0,05/04/2021
,2020013733weS:8AM-8PM,2020137331785820200124,2020,37,3,1,1785820200124001,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,7237.0054345,8,7237.0054345,0,0,0,0,2020013733weS:8AM-8PM,,0,05/04/2021
,2020013733weS:8AM-8PM,2020137331785820200124,2020,37,3,1,1785820200124002,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,7237.0054345,8,7237.0054345,0,0,0,0,2020013733weS:8AM-8PM,,0,05/04/2021
,2020013733wdS:8AM-8PM,2020137331785820200127,2020,37,3,1,1785820200127001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,01,4824.6702897,8,4824.6702897,0,0,0,0,2020013733wdS:8AM-8PM,,0,05/04/2021
,2020023733weS:8AM-8PM,2020137331785820200215,2020,37,3,1,1785820200215001,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,869.9327987,8,869.9327987,0,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
,2020023733weS:8AM-8PM,2020137331785820200215,2020,37,3,1,1785820200215002,6,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,869.9327987,8,869.9327987,0,0,0,0,2020023733weS:8AM-8PM,,0,05/04/2021
,2020023733wdS:8AM-8PM,2020137331785820200218,2020,37,3,1,1785820200218001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,3,02,4159.675181,8,4159.675181,0,0,0,0,2020023733wdS:8AM-8PM,,0,05/04/2021
,2020013723wdS:8AM-8PM,2020137231104320200127,2020,37,3,5,1104320200127001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,2,01,27353.309773,8,27353.309773,0,0,0,0,2020013723wdS:8AM-8PM,,0,05/04/2021
,2020013723wdS:8AM-8PM,2020137231104320200127,2020,37,3,5,1104320200127002,6,1,wd,,0,0,0,0,0,0,0,0,0,0,2,01,27353.309773,8,27353.309773,0,0,0,0,2020013723wdS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231104420200118,2020,37,3,5,1104420200118001,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,10975.424692,8,10975.424692,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231104420200118,2020,37,3,5,1104420200118002,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,10975.424692,8,10975.424692,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231104420200118,2020,37,3,5,1104420200118003,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,10975.424692,8,10975.424692,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231104420200118,2020,37,3,5,1104420200118004,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,10975.424692,8,10975.424692,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231104420200118,2020,37,3,5,1104420200118005,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,10975.424692,8,10975.424692,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231104420200118,2020,37,3,5,1104420200118006,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,10975.424692,8,10975.424692,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020023723weS:8AM-8PM,2020137231104420200223,2020,37,3,5,1104420200223001,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,18185.295707,8,18185.295707,0,0,0,0,2020023723weS:8AM-8PM,,0,05/04/2021
,2020013713weS:8AM-8PM,2020137131106420200119,2020,37,3,5,1106420200119001,6,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,2226.5287865,8,2226.5287865,0,0,0,0,2020013713weS:8AM-8PM,,0,05/04/2021
,2020013713weS:8AM-8PM,2020137131106420200119,2020,37,3,5,1106420200119002,6,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,2226.5287865,8,2226.5287865,0,0,0,0,2020013713weS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231108720200117,2020,37,3,5,1108720200117001,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,4824.6702897,8,4824.6702897,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020013723weS:8AM-8PM,2020137231108720200117,2020,37,3,5,1108720200117002,6,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,2,01,4824.6702897,8,4824.6702897,2,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020013723weS:8AM-8PM,2020137231108720200124,2020,37,3,5,1108720200124001,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,01,4824.6702897,8,4824.6702897,0,0,0,0,2020013723weS:8AM-8PM,,0,05/04/2021
,2020023723weS:8AM-8PM,2020137231108720200214,2020,37,3,5,1108720200214001,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,3440.7448728,8,3440.7448728,0,0,0,0,2020023723weS:8AM-8PM,,0,05/04/2021
,2020023723weS:8AM-8PM,2020137231108720200215,2020,37,3,5,1108720200215001,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,2266.7288791,8,2266.7288791,0,0,0,0,2020023723weS:8AM-8PM,,0,05/04/2021
,2020023723weS:8AM-8PM,2020137231108720200215,2020,37,3,5,1108720200215002,6,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,2266.7288791,8,2266.7288791,0,0,0,0,2020023723weS:8AM-8PM,,0,05/04/2021
