prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,GENDER,AGE,REEF,date1,DIST,prim1,prim2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,date_published
,COMMON SNOOK,2020021263weS:8AM-8PM,2020112631583820200229,2020,6,12,61,12,9,75,2,3,5,5,7.5,0.00,330,30,1,4,0,0,0,,,1583820200229034,6,1,2,,,,,Y,we,1583820200229,1,,1583820200229034,2,6,S:8AM-8PM,02,0,10,INDIAN RIVER,1629,167648,,8,1,,8,1,8,1,59,2,16MAR202011:01,8,8835010105,,,,,,,,,3700.7519537,2020021263weS:8AM-8PM,,0,1583820200229034,32962,05/04/2021
,COMMON SNOOK,2020021263weS:8AM-8PM,2020112631583820200229,2020,6,12,61,12,9,75,2,3,5,5,7.5,0.00,330,30,1,1,0,0,0,,,1583820200229035,6,1,2,,,,,Y,we,1583820200229,1,,1583820200229035,2,6,S:8AM-8PM,02,,,INDIAN RIVER,1630,167648,,8,1,,8,2,8,2,65,2,16MAR202011:01,8,8835010105,,,,,,,,,3700.7519537,2020021263weS:8AM-8PM,,0,1583820200229035,32962,05/04/2021
,,2020021255weS:8AM-8PM,2020112551543720200207,2020,0,17,31,12,99,8,7,5,1,1,3.5,0.00,0,0,1,1,0,0,0,5,1,1543720200207001,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207001,1,5,S:8AM-8PM,02,0,1,,1201,,,1,1,,8,2,8,1,73,2,16MAR202011:01,1,,,,,,,,,,144.25491543,2020021255weS:8AM-8PM,,0,1543720200207001,60093,05/04/2021
,,2020021255weS:8AM-8PM,2020112551543720200207,2020,4,25,25,12,99,8,7,5,1,1,3.5,,0,0,1,0,0,0,1,5,2,1543720200207002,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207001,,5,S:8AM-8PM,02,,,SUFFOLK,1202,,,1,1,,8,2,8,2,25,2,16MAR202011:01,1,,,,,,,,,,144.25491543,2020021255weS:8AM-8PM,,0,1543720200207002,02127,05/04/2021
,,2020021255weS:8AM-8PM,2020112551543720200207,2020,0,39,153,12,99,8,7,5,1,1,3.5,0.00,0,0,1,1,0,0,1,5,2,1543720200207003,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207001,1,5,S:8AM-8PM,02,,,,1203,,,1,1,,8,2,8,1,46,2,16MAR202011:01,1,,,,,,,,,,144.25491543,2020021255weS:8AM-8PM,,0,1543720200207003,99998,05/04/2021
,,2020021255weS:8AM-8PM,2020112551543720200207,2020,4,9,1,12,99,8,7,5,1,1,3.5,,0,0,1,0,0,0,1,5,2,1543720200207004,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207001,,5,S:8AM-8PM,02,,,FAIRFIELD,1204,,,1,1,,8,2,8,1,33,2,16MAR202011:01,1,,,,,,,,,,144.25491543,2020021255weS:8AM-8PM,,0,1543720200207004,06606,05/04/2021
,,2020021255weS:8AM-8PM,2020112551543720200207,2020,5,36,47,12,99,8,7,5,1,1,3.5,,0,0,1,0,0,0,1,5,2,1543720200207005,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207001,,5,S:8AM-8PM,02,,,KINGS,1205,,,1,1,,8,2,8,1,39,2,16MAR202011:01,1,,,,,,,,,,144.25491543,2020021255weS:8AM-8PM,,0,1543720200207005,11231,05/04/2021
,SAILFISH,2020021255weS:8AM-8PM,2020112551543720200207,2020,7,12,57,12,99,8,7,5,1,1,3.5,0.00,20,3,1,1,0,0,0,4,1,1543720200207006,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207006,1,5,S:8AM-8PM,02,,,HILLSBOROUGH,1435,172488,,1,1,,8,2,8,1,53,2,16MAR202011:01,1,8850060101,,,,,,,,,87.645811705,2020021255weS:8AM-8PM,,0,1543720200207006,99998,05/04/2021
,SAILFISH,2020021255weS:8AM-8PM,2020112551543720200207,2020,7,12,57,12,99,8,7,5,1,1,3.5,0.00,20,3,1,1,0,0,1,4,2,1543720200207007,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207006,1,5,S:8AM-8PM,02,,,HILLSBOROUGH,1436,172488,,1,1,,8,2,8,1,46,2,16MAR202011:01,1,8850060101,,,,,,,,,87.645811705,2020021255weS:8AM-8PM,,0,1543720200207007,33549,05/04/2021
,SAILFISH,2020021255weS:8AM-8PM,2020112551543720200207,2020,7,12,57,12,99,8,7,5,1,1,3.5,0.00,20,3,1,2,0,0,1,4,2,1543720200207008,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207006,1,5,S:8AM-8PM,02,0,1,HILLSBOROUGH,1437,172488,,1,1,,8,2,8,1,77,2,16MAR202011:01,1,8850060101,,,,,,,,,87.645811705,2020021255weS:8AM-8PM,,0,1543720200207008,33549,05/04/2021
,SAILFISH,2020021255weS:8AM-8PM,2020112551543720200207,2020,7,12,57,12,99,8,7,5,1,1,3.5,0.00,20,3,1,1,0,0,1,4,2,1543720200207009,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207006,1,5,S:8AM-8PM,02,,,HILLSBOROUGH,1438,172488,,1,1,,8,2,8,1,67,2,16MAR202011:01,1,8850060101,,,,,,,,,87.645811705,2020021255weS:8AM-8PM,,0,1543720200207009,33549,05/04/2021
,SAILFISH,2020021255weS:8AM-8PM,2020112551543720200207,2020,0,27,31,12,99,8,7,5,1,1,3.5,0.00,0,0,1,0,1,0,0,3,1,1543720200207010,6,1,1,1,,,,O,we,1543720200207,7,,1543720200207010,1,5,S:8AM-8PM,02,1,0,,1612,172488,,1,1,,8,2,1,1,48,2,16MAR202011:01,1,8850060101,,,,,,,,,87.645811705,2020021255weS:8AM-8PM,,0,1543720200207010,99998,05/04/2021
,SAILFISH,2020021255weS:8AM-8PM,2020112551543720200207,2020,5,24,31,12,99,8,7,5,1,1,3.5,0.00,0,0,1,1,0,0,1,3,2,1543720200207011,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207010,1,5,S:8AM-8PM,02,,,MONTGOMERY,1613,172488,,1,1,,8,2,8,2,46,2,16MAR202011:01,1,8850060101,,,,,,,,,87.645811705,2020021255weS:8AM-8PM,,0,1543720200207011,20850,05/04/2021
,SAILFISH,2020021255weS:8AM-8PM,2020112551543720200207,2020,5,24,31,12,99,8,7,5,1,1,3.5,,0,0,1,0,0,0,1,3,2,1543720200207012,6,1,2,1,,,,O,we,1543720200207,7,,1543720200207010,,5,S:8AM-8PM,02,,,MONTGOMERY,1614,172488,,1,1,,8,2,8,1,57,2,16MAR202011:01,1,8850060101,,,,,,,,,87.645811705,2020021255weS:8AM-8PM,,0,1543720200207012,20850,05/04/2021
,,2020021255weS:8AM-8PM,2020112551554220200207,2020,0,26,157,12,99,95,7,5,1,1,3,0.00,0,0,1,2,1,0,0,3,1,1554220200207001,6,1,1,2,,,,O,we,1554220200207,5,,1554220200207001,1,5,S:8AM-8PM,02,1,0,,1207,,,1,1,,8,2,1,1,69,2,16MAR202011:01,1,,,,,,,,,,13.883676697,2020021255weS:8AM-8PM,,0,1554220200207001,99998,05/04/2021
,,2020021255weS:8AM-8PM,2020112551554220200207,2020,0,26,157,12,99,95,7,5,1,1,3,0.00,0,0,1,2,0,0,1,3,2,1554220200207002,6,1,2,2,,,,O,we,1554220200207,5,,1554220200207001,1,5,S:8AM-8PM,02,,,,1208,,,1,1,,8,2,8,1,65,2,16MAR202011:01,1,,,,,,,,,,13.883676697,2020021255weS:8AM-8PM,,0,1554220200207002,48767,05/04/2021
,,2020021255weS:8AM-8PM,2020112551554220200207,2020,0,26,157,12,99,95,7,5,1,1,3,0.00,0,0,1,2,0,0,1,3,2,1554220200207003,6,1,2,2,,,,O,we,1554220200207,5,,1554220200207001,1,5,S:8AM-8PM,02,,,,1209,,,1,1,,8,2,8,2,59,2,16MAR202011:01,1,,,,,,,,,,13.883676697,2020021255weS:8AM-8PM,,0,1554220200207003,48767,05/04/2021
,,2020021255wdS:8AM-8PM,2020112551554220200220,2020,0,39,55,12,99,278,7,5,1,1,3.5,0.00,0,0,1,1,0,0,0,2,1,1554220200220004,6,1,2,1,,,,O,wd,1554220200220,7,,1554220200220004,1,5,S:8AM-8PM,02,,,,1234,,,1,1,,8,2,8,1,48,2,16MAR202011:01,1,,,,,,,,,,44.355776625,2020021255wdS:8AM-8PM,,0,1554220200220004,44062,05/04/2021
,,2020021255wdS:8AM-8PM,2020112551554220200220,2020,0,39,55,12,99,278,7,5,1,1,3.5,0.00,0,0,1,1,0,0,1,2,2,1554220200220005,6,1,2,1,,,,O,wd,1554220200220,7,,1554220200220004,1,5,S:8AM-8PM,02,,,,1235,,,1,1,,8,2,8,2,46,2,16MAR202011:01,1,,,,,,,,,,44.355776625,2020021255wdS:8AM-8PM,,0,1554220200220005,44062,05/04/2021
,SAILFISH,2020011255weS:8AM-8PM,2020112551579320200117,2020,0,49,35,12,11,119,7,5,1,1,4,0.00,0,0,1,1,0,0,0,4,1,1579320200117001,6,1,2,1,,,,O,we,1579320200117,5,,1579320200117001,1,5,S:8AM-8PM,01,,,,1220,172488,,1,1,,8,2,8,1,52,2,20FEB202011:30,1,8850060101,,,,,,,,,18.136177547,2020011255weS:8AM-8PM,,0,1579320200117001,84047,05/04/2021
,SAILFISH,2020011255weS:8AM-8PM,2020112551579320200117,2020,0,49,35,12,11,119,7,5,1,1,4,0.00,0,0,1,1,0,0,1,4,2,1579320200117002,6,1,2,1,,,,O,we,1579320200117,5,,1579320200117001,1,5,S:8AM-8PM,01,,,,1221,172488,,1,1,,8,2,8,1,27,2,20FEB202011:30,1,8850060101,,,,,,,,,18.136177547,2020011255weS:8AM-8PM,,0,1579320200117002,84047,05/04/2021
,SAILFISH,2020011255weS:8AM-8PM,2020112551579320200117,2020,0,49,35,12,11,119,7,5,1,1,4,,0,0,1,0,0,0,1,4,2,1579320200117003,6,1,2,1,,,,O,we,1579320200117,5,,1579320200117001,,5,S:8AM-8PM,01,,,,1222,172488,,1,1,,8,2,8,2,24,2,20FEB202011:30,1,8850060101,,,,,,,,,18.136177547,2020011255weS:8AM-8PM,,0,1579320200117003,84047,05/04/2021
,SAILFISH,2020011255weS:8AM-8PM,2020112551579320200117,2020,0,49,35,12,11,119,7,5,1,1,4,,0,0,1,0,0,0,1,4,2,1579320200117004,6,1,2,1,,,,O,we,1579320200117,5,,1579320200117001,,5,S:8AM-8PM,01,,,,1223,172488,,1,1,,8,2,8,2,52,2,20FEB202011:30,1,8850060101,,,,,,,,,18.136177547,2020011255weS:8AM-8PM,,0,1579320200117004,99998,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,0.00,0,0,1,0,1,0,0,6,1,1579320200129001,6,1,1,1,,,,O,wd,1579320200129,5,,1579320200129001,1,5,S:8AM-8PM,01,1,0,,1214,,,1,1,,8,2,1,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129001,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,,0,0,1,0,0,0,1,6,2,1579320200129002,6,1,2,1,,,,O,wd,1579320200129,5,,1579320200129001,,5,S:8AM-8PM,01,,,,1215,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129002,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,0.00,0,0,1,1,0,0,1,6,2,1579320200129003,6,1,2,1,,,,O,wd,1579320200129,5,,1579320200129001,1,5,S:8AM-8PM,01,,,,1216,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129003,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,,0,0,1,0,0,0,1,6,2,1579320200129004,6,1,2,1,,,,O,wd,1579320200129,5,,1579320200129001,,5,S:8AM-8PM,01,,,,1217,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129004,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,,0,0,1,0,0,0,1,6,2,1579320200129005,6,1,2,1,,,,O,wd,1579320200129,5,,1579320200129001,,5,S:8AM-8PM,01,,,,1218,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129005,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,,0,0,1,0,0,0,1,6,2,1579320200129006,6,1,2,1,,,,O,wd,1579320200129,5,,1579320200129001,,5,S:8AM-8PM,01,,,,1219,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129006,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,4,25,25,12,86,946,7,5,1,1,4,0.00,0,0,1,0,1,0,0,10,1,1579320200129007,6,1,1,1,,,,O,wd,1579320200129,5,,1579320200129007,1,5,S:8AM-8PM,01,1,0,SUFFOLK,1225,,,1,1,,1,2,2,1,34,2,20FEB202011:30,1,,,,,,,,,,2023.315697,2020011255wdS:8AM-8PM,,0,1579320200129007,02116,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,0.00,0,0,2,0,3,0,0,4,1,1579320200129008,6,1,1,1,,,,O,wd,1579320200129,5,,1579320200129008,1,5,S:8AM-8PM,01,3,0,,1334,,,1,1,,2,2,2,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129008,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,,0,0,0,0,0,1,1,4,2,1579320200129009,6,1,3,1,,,,O,wd,1579320200129,5,,1579320200129008,,5,S:8AM-8PM,01,,,,1335,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129008,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,,0,0,1,0,0,0,1,4,2,1579320200129010,6,1,2,1,,,,O,wd,1579320200129,5,,1579320200129008,,5,S:8AM-8PM,01,,,,1336,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129010,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,99,998,12,86,946,7,5,1,1,4,,0,0,1,0,0,0,1,4,2,1579320200129011,6,1,2,1,,,,O,wd,1579320200129,5,,1579320200129008,,5,S:8AM-8PM,01,,,,1337,,,1,1,,8,2,8,,,2,20FEB202011:30,1,,,,,,,,,,202.3315697,2020011255wdS:8AM-8PM,,0,1579320200129011,99997,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,39,49,12,86,946,7,5,1,1,4,0.00,0,0,2,0,13,0,0,2,1,1579320200129012,6,1,1,1,,,,O,wd,1579320200129,5,,1579320200129012,1,5,S:8AM-8PM,01,13,0,,1405,,,1,1,,2,2,2,1,52,2,20FEB202011:30,1,,,,,,,,,,200.83281733,2020011255wdS:8AM-8PM,,0,1579320200129012,43123,05/04/2021
,,2020011255wdS:8AM-8PM,2020112551579320200129,2020,0,20,91,12,86,946,7,5,1,1,4,,0,0,0,0,0,1,1,2,2,1579320200129013,6,1,3,1,,,,O,wd,1579320200129,5,,1579320200129012,,5,S:8AM-8PM,01,,,,1406,,,1,1,,8,2,8,1,55,2,20FEB202011:30,1,,,,,,,,,,200.83281733,2020011255wdS:8AM-8PM,,0,1579320200129012,66208,05/04/2021
,,2020991205xx,202011205,2020,,,,12,,,,5,,1,,,,,,,,,,,,202016125599xx01,6,1,,,,,,,xx,,,,202016125599xx01,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,401.60150786,,,0,202016125599xx01,,05/04/2021
,SAILFISH,2020011265weS:8AM-8PM,2020112651562720200119,2020,0,39,95,12,111,63,7,5,1,2,6,0.00,0,0,1,2,2,0,0,2,1,1562720200119001,6,1,1,1,,,,O,we,1562720200119,5,,1562720200119001,1,6,S:8AM-8PM,01,2,0,,1315,172488,,2,1,,1,2,2,1,58,2,20FEB202011:30,2,8850060101,,,,,,,,,558.12452586,2020011265weS:8AM-8PM,,0,1562720200119001,43605,05/04/2021
,SAILFISH,2020011265weS:8AM-8PM,2020112651562720200119,2020,6,12,61,12,111,63,7,5,1,2,6,0.00,0,0,1,0,2,0,1,2,2,1562720200119002,6,1,1,1,,,,Y,we,1562720200119,5,,1562720200119001,1,6,S:8AM-8PM,01,2,0,INDIAN RIVER,1316,172488,,2,1,,1,2,2,1,53,2,20FEB202011:30,2,8850060101,,,,,,,,,558.12452586,2020011265weS:8AM-8PM,,0,1562720200119002,32963,05/04/2021
,,2020021265weS:8AM-8PM,2020112651583820200209,2020,0,99,998,12,9,277,7,5,1,2,9,0.00,0,0,4,1,9,0,0,6,1,1583820200209006,6,1,1,1,,,,O,we,1583820200209,5,,1583820200209006,1,6,S:8AM-8PM,02,9,0,,1559,,,2,1,,2,2,2,,,2,16MAR202011:01,2,,,,,,,,,,400.07177454,2020021265weS:8AM-8PM,,0,1583820200209006,99997,05/04/2021
,,2020021265weS:8AM-8PM,2020112651583820200209,2020,0,99,998,12,9,277,7,5,1,2,9,,0,0,1,0,0,0,1,6,2,1583820200209007,6,1,2,1,,,,O,we,1583820200209,5,,1583820200209006,,6,S:8AM-8PM,02,,,,1600,,,2,1,,8,2,8,,,2,16MAR202011:01,2,,,,,,,,,,400.07177454,2020021265weS:8AM-8PM,,0,1583820200209007,99997,05/04/2021
,,2020021265weS:8AM-8PM,2020112651583820200209,2020,0,99,998,12,9,277,7,5,1,2,9,,0,0,1,0,0,0,1,6,2,1583820200209008,6,1,2,1,,,,O,we,1583820200209,5,,1583820200209006,,6,S:8AM-8PM,02,,,,1601,,,2,1,,8,2,8,,,2,16MAR202011:01,2,,,,,,,,,,400.07177454,2020021265weS:8AM-8PM,,0,1583820200209008,99997,05/04/2021
,,2020021265weS:8AM-8PM,2020112651583820200209,2020,0,99,998,12,9,277,7,5,1,2,9,0.00,0,0,0,1,0,1,1,6,2,1583820200209009,6,1,3,1,,,,O,we,1583820200209,5,,1583820200209006,1,6,S:8AM-8PM,02,,,,1602,,,2,1,,8,2,8,,,2,16MAR202011:01,2,,,,,,,,,,400.07177454,2020021265weS:8AM-8PM,,0,1583820200209006,99997,05/04/2021
,,2020021265weS:8AM-8PM,2020112651583820200209,2020,0,99,998,12,9,277,7,5,1,2,9,0.00,0,0,0,2,0,1,1,6,2,1583820200209010,6,1,3,1,,,,O,we,1583820200209,5,,1583820200209006,1,6,S:8AM-8PM,02,,,,1603,,,2,1,,8,2,8,,,2,16MAR202011:01,2,,,,,,,,,,400.07177454,2020021265weS:8AM-8PM,,0,1583820200209006,99997,05/04/2021
,,2020021265weS:8AM-8PM,2020112651583820200209,2020,0,99,998,12,9,277,7,5,1,2,9,0.00,0,0,0,2,0,1,1,6,2,1583820200209011,6,1,3,1,,,,O,we,1583820200209,5,,1583820200209006,1,6,S:8AM-8PM,02,,,,1604,,,2,1,,8,2,8,,,2,16MAR202011:01,2,,,,,,,,,,400.07177454,2020021265weS:8AM-8PM,,0,1583820200209006,99997,05/04/2021
SPOTTED SEATROUT,RED DRUM,2020021275weS:8AM-8PM,2020112751515620200216,2020,6,45,55,12,31,16,7,5,3,5,6,0.00,3,0,1,1,1,0,0,4,1,1515620200216002,6,1,1,1,,,,O,we,1515620200216,3,,1515620200216002,1,7,S:8AM-8PM,02,1,1,,1437,169290,169239,8,1,,8,1,1,1,46,2,16MAR202011:01,8,8835440901,8835440102,,,,,,,,1469.7864127,2020021275weS:8AM-8PM,,0,1515620200216002,29045,05/04/2021
SPOTTED SEATROUT,RED DRUM,2020021275weS:8AM-8PM,2020112751515620200216,2020,6,45,55,12,31,16,7,5,3,5,6,0.00,3,0,3,1,3,0,1,4,2,1515620200216003,6,1,1,1,,,,O,we,1515620200216,3,,1515620200216002,1,7,S:8AM-8PM,02,3,0,,1438,169290,169239,8,1,,2,1,2,2,43,2,16MAR202011:01,8,8835440901,8835440102,,,,,,,,1469.7864127,2020021275weS:8AM-8PM,,0,1515620200216003,29045,05/04/2021
SPOTTED SEATROUT,RED DRUM,2020021275weS:8AM-8PM,2020112751515620200216,2020,6,45,55,12,31,16,7,5,3,5,6,0.00,3,0,0,2,0,1,1,4,2,1515620200216004,6,1,3,1,,,,O,we,1515620200216,3,,1515620200216002,1,7,S:8AM-8PM,02,,,,1439,169290,169239,8,1,,8,2,8,1,16,2,16MAR202011:01,8,8835440901,8835440102,,,,,,,,1469.7864127,2020021275weS:8AM-8PM,,0,1515620200216003,29045,05/04/2021
SPOTTED SEATROUT,RED DRUM,2020021275weS:8AM-8PM,2020112751515620200216,2020,6,45,55,12,31,16,7,5,3,5,6,0.00,3,0,0,3,0,1,1,4,2,1515620200216005,6,1,3,1,,,,O,we,1515620200216,3,,1515620200216002,1,7,S:8AM-8PM,02,0,2,,1440,169290,169239,8,1,,8,2,8,1,12,2,16MAR202011:01,8,8835440901,8835440102,,,,,,,,1469.7864127,2020021275weS:8AM-8PM,,0,1515620200216003,29045,05/04/2021
,COMMON SNOOK,2020011265weS:8AM-8PM,2020112651562720200103,2020,6,13,121,12,85,314,7,5,5,5,4.5,0.00,0,0,1,3,0,0,0,2,1,1562720200103001,6,1,2,2,,,,O,we,1562720200103,7,,1562720200103001,1,6,S:8AM-8PM,01,,,,1137,167648,,8,1,,8,2,8,1,59,2,20FEB202011:30,8,8835010105,,,,,,,,,226.53371779,2020011265weS:8AM-8PM,,0,1562720200103001,30272,05/04/2021
,COMMON SNOOK,2020011265weS:8AM-8PM,2020112651562720200103,2020,6,13,121,12,85,314,7,5,5,5,4.5,0.00,0,0,1,2,0,0,1,2,2,1562720200103002,6,1,2,2,,,,O,we,1562720200103,7,,1562720200103001,1,6,S:8AM-8PM,01,,,,1138,167648,,8,1,,8,2,8,1,55,2,20FEB202011:30,8,8835010105,,,,,,,,,226.53371779,2020011265weS:8AM-8PM,,0,1562720200103002,30272,05/04/2021
,,2020011265weS:8AM-8PM,2020112651562720200103,2020,0,55,25,12,85,314,7,5,5,5,4.5,0.00,4,4,1,5,1,0,0,2,1,1562720200103004,6,1,1,1,,,,O,we,1562720200103,7,,1562720200103004,1,6,S:8AM-8PM,01,1,0,,1200,,,8,1,,1,2,2,1,40,2,20FEB202011:30,8,,,,,,,,,,226.53371779,2020011265weS:8AM-8PM,,0,1562720200103004,53575,05/04/2021
,,2020011265weS:8AM-8PM,2020112651562720200103,2020,0,55,25,12,85,314,7,5,5,5,4.5,0.00,4,4,1,1,1,0,1,2,2,1562720200103005,6,1,1,1,,,,O,we,1562720200103,7,,1562720200103004,1,6,S:8AM-8PM,01,1,0,,1201,,,8,1,,1,2,2,2,39,2,20FEB202011:30,8,,,,,,,,,,226.53371779,2020011265weS:8AM-8PM,,0,1562720200103005,53575,05/04/2021
,COMMON SNOOK,2020011265weS:8AM-8PM,2020112651562720200103,2020,6,12,95,12,85,314,7,5,5,5,5,0.00,60,10,1,3,0,0,0,2,1,1562720200103006,6,1,2,2,,,,Y,we,1562720200103,7,,1562720200103006,1,6,S:8AM-8PM,01,,,ORANGE,1310,167648,,8,1,,8,2,8,1,58,2,20FEB202011:30,8,8835010105,,,,,,,,,226.53371779,2020011265weS:8AM-8PM,,0,1562720200103006,32812,05/04/2021
,COMMON SNOOK,2020011265weS:8AM-8PM,2020112651562720200103,2020,6,12,95,12,85,314,7,5,5,5,5,0.00,48,5,1,2,0,0,1,2,2,1562720200103007,6,1,2,2,,,,Y,we,1562720200103,7,,1562720200103006,1,6,S:8AM-8PM,01,,,ORANGE,1314,167648,,8,1,,8,2,8,1,57,2,20FEB202011:30,8,8835010105,,,,,,,,,226.53371779,2020011265weS:8AM-8PM,,0,1562720200103007,34787,05/04/2021
RED DRUM,SHEEPSHEAD,2020011275weS:8AM-8PM,2020112751563220200131,2020,7,12,1,12,31,1682,7,5,3,5,5,0.00,4,2,1,0,1,0,0,4,1,1563220200131001,6,1,1,1,,,,O,we,1563220200131,3,,1563220200131001,1,7,S:8AM-8PM,01,1,0,ALACHUA,1516,169189,169290,8,1,,8,2,1,1,68,2,20FEB202011:30,8,8835430301,8835440901,,,,,,,,50.612719966,2020011275weS:8AM-8PM,,0,1563220200131001,99998,05/04/2021
RED DRUM,SHEEPSHEAD,2020011275weS:8AM-8PM,2020112751563220200131,2020,7,12,1,12,31,1682,7,5,3,5,5,,10,0,1,0,0,0,1,4,2,1563220200131002,6,1,2,1,,,,O,we,1563220200131,3,,1563220200131001,,7,S:8AM-8PM,01,,,ALACHUA,1517,169189,169290,8,1,,8,2,8,1,37,2,20FEB202011:30,8,8835430301,8835440901,,,,,,,,50.612719966,2020011275weS:8AM-8PM,,0,1563220200131002,32609,05/04/2021
RED DRUM,SHEEPSHEAD,2020011275weS:8AM-8PM,2020112751563220200131,2020,6,12,19,12,31,1682,7,5,3,5,5,,60,5,1,0,0,0,1,4,2,1563220200131003,6,1,2,1,,,,Y,we,1563220200131,3,,1563220200131001,,7,S:8AM-8PM,01,,,CLAY,1518,169189,169290,8,1,,8,1,8,1,38,2,20FEB202011:30,8,8835430301,8835440901,,,,,,,,50.612719966,2020011275weS:8AM-8PM,,0,1563220200131003,32065,05/04/2021
RED DRUM,SHEEPSHEAD,2020011275weS:8AM-8PM,2020112751563220200131,2020,6,37,183,12,31,1682,7,5,3,5,5,,5,1,1,0,0,0,1,4,2,1563220200131004,6,1,2,1,,,,O,we,1563220200131,3,,1563220200131001,,7,S:8AM-8PM,01,,,,1519,169189,169290,8,1,,8,2,8,1,40,2,20FEB202011:30,8,8835430301,8835440901,,,,,,,,50.612719966,2020011275weS:8AM-8PM,,0,1563220200131004,27614,05/04/2021
,,2020021255wdS:8AM-8PM,2020112551563620200205,2020,7,12,55,12,99,1774,7,5,3,5,3.5,0.00,3,0,1,5,0,0,0,1,8,1563620200205005,6,1,2,1,,,,O,wd,1563620200205,3,,1563620200205005,1,5,S:8AM-8PM,02,,,HIGHLANDS,1406,,,8,1,,8,2,8,1,61,2,16MAR202011:01,8,,,,,,,,,,311.64703302,2020021255wdS:8AM-8PM,,0,1563620200205005,33876,05/04/2021
