Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
2020-07-22,6,1244,3,6,we,SPANISH MACKEREL,8,1,1,4.0,3.0,1,14,55,37,1,66,1,2,2,3
2020-07-22,6,1355,3,6,we,SHEEPSHEAD,8,1,1,5.0,3.5,1,8,55,37,1,76,1,2,2,3
2019-07-26,5,1248,3,6,we,KING MACKEREL,8,1,1,3.0,2.0,2,0,19,37,1,19,1,1,1,3
2019-07-26,5,1441,3,6,we,SPANISH MACKEREL,8,1,1,5.0,4.0,1,25,19,37,1,50,1,5,5,3
2019-07-26,5,1302,3,6,we,SPANISH MACKEREL,8,1,1,6.0,5.5,1,9,19,37,1,55,1,2,2,1
2020-07-22,6,1433,3,6,wd,SPANISH MACKEREL,8,1,1,3.0,2.0,2,0,133,37,1,45,2,3,1,3
2020-07-22,6,1441,3,6,wd,SPOTTED SEATROUT,8,1,1,3.0,2.0,2,0,133,37,1,40,1,3,1,3
2020-07-22,6,1842,3,6,wd,RED DRUM,8,1,1,6.5,6.0,2,0,133,37,1,33,1,2,1,3
2020-07-22,6,1308,3,6,wd,KING MACKEREL,8,1,1,5.0,5.0,1,1,133,37,1,21,1,2,1,3
2018-07-20,5,1659,3,6,wd,DOLPHIN,8,2,2,11.0,8.0,2,0,31,37,1,31,1,3,1,3
2018-07-20,5,1308,3,6,wd,DOLPHIN,8,2,2,7.0,4.0,1,8,31,37,1,52,1,2,2,3
2018-07-20,6,1621,3,6,we,DOLPHIN,8,2,2,8.0,4.5,1,1,31,37,1,53,1,3,1,3
2018-07-20,6,1622,3,6,we,DOLPHIN,8,2,2,8.0,4.5,1,1,31,37,1,54,1,3,1,3
2019-07-26,5,1524,3,6,we,LEFTEYE FLOUNDER GENUS,8,2,2,7.0,5.5,2,0,31,37,1,46,1,2,1,1
2019-07-26,6,1527,3,6,wd,LEFTEYE FLOUNDER GENUS,8,2,2,8.5,7.0,1,1,31,37,1,46,1,2,1,3
2020-07-22,6,1553,3,6,we,BLUE MARLIN,8,2,2,10.0,3.0,1,1,31,37,1,51,1,9,1,3
2020-07-22,6,1319,3,6,we,KING MACKEREL,8,2,2,6.0,4.0,1,2,133,37,1,52,1,1,1,3
2020-07-22,6,1341,3,6,we,KING MACKEREL,8,2,2,7.0,5.0,1,3,133,37,1,56,1,2,2,3
2020-07-22,6,1416,3,6,we,DOLPHIN,8,2,2,7.0,5.0,1,1,133,37,1,38,1,2,1,3
2018-07-20,5,1645,3,6,we,KING MACKEREL,8,2,2,10.0,7.0,1,8,19,37,1,54,1,4,4,1
2019-07-26,5,1216,3,6,we,BLACK SEA BASS,8,2,2,5.0,4.0,1,3,19,37,1,45,1,2,2,1
2019-07-26,5,1326,3,6,we,KING MACKEREL,8,2,2,6.0,5.0,1,12,19,37,1,59,1,3,3,1
2019-07-26,5,1429,3,6,we,KING MACKEREL,8,2,2,6.0,5.0,1,6,19,37,1,47,1,2,2,1
2019-07-26,5,1447,3,6,wd,KING MACKEREL,8,2,2,6.0,5.0,1,6,19,37,1,68,1,2,2,1
2019-07-26,5,1454,3,6,wd,KING MACKEREL,8,2,2,7.0,5.0,1,5,19,37,1,67,1,3,3,1
2018-07-20,5,1516,3,6,wd,KING MACKEREL,8,2,2,8.5,7.0,1,8,19,37,1,59,1,2,2,3
2019-07-26,5,1649,3,6,we,DOLPHIN,8,2,2,9.5,5.5,1,15,55,37,1,68,1,4,4,3
2019-07-26,5,1803,3,6,we,DOLPHIN,8,2,2,11.0,7.0,1,8,55,37,1,33,1,2,2,3
2019-07-26,6,1524,3,6,we,TUNA GENUS,8,2,2,5.0,4.0,1,4,55,37,1,29,1,3,3,3
2019-07-26,6,1638,3,6,we,TUNA GENUS,8,2,2,7.0,3.0,1,6,55,37,1,44,1,2,2,3
2020-07-22,6,1609,3,6,we,TUNA GENUS,8,2,2,10.0,6.0,1,12,55,37,1,45,1,2,2,3
2020-07-22,6,1411,3,6,we,TUNA GENUS,8,2,2,5.0,3.0,1,1,55,37,1,59,1,2,1,3
2020-07-22,6,1654,3,6,we,YELLOWFIN TUNA,8,2,2,12.0,8.0,1,1,55,37,1,47,1,2,1,3
2019-07-26,5,1650,3,6,we,COBIA,8,2,2,10.5,8.0,1,3,133,37,1,33,1,3,3,3
2019-07-26,5,1640,3,6,wd,DOLPHIN,8,2,2,11.0,7.0,1,18,31,37,1,71,1,3,3,3
2019-07-26,5,1600,3,6,wd,DOLPHIN,8,2,2,11.0,7.0,1,9,31,37,1,71,1,4,4,3
2019-07-26,6,1534,3,6,we,DOLPHIN,8,2,2,9.5,5.0,1,12,31,37,1,52,1,4,4,3
2019-07-26,5,1508,3,6,wd,KING MACKEREL,8,2,2,8.0,6.5,1,3,19,37,1,49,1,1,1,3
2019-07-26,5,1608,3,6,wd,SPANISH MACKEREL,8,2,2,8.0,7.5,2,0,19,37,1,59,1,2,1,3
2018-07-20,5,1915,3,6,we,TUNA GENUS,8,2,2,11.0,9.0,1,13,55,37,1,44,1,6,6,1
2018-07-20,5,1600,3,6,we,TUNA GENUS,8,2,2,10.0,6.0,1,2,55,37,1,37,1,3,2,3
2018-07-20,5,1700,3,6,wd,DOLPHIN,8,2,2,8.0,6.0,2,0,55,37,1,42,1,3,1,3
2018-07-20,5,1705,3,6,wd,DOLPHIN,8,2,2,8.0,6.0,2,0,55,37,1,66,1,3,1,3
2018-07-20,5,1710,3,6,wd,DOLPHIN,8,2,2,8.0,6.0,2,0,55,37,1,66,1,3,1,3
2018-07-20,5,1930,3,6,wd,DOLPHIN,8,2,2,8.5,4.0,2,0,55,37,1,63,1,3,1,3
2018-07-20,5,1935,3,6,wd,DOLPHIN,8,2,2,8.5,4.0,2,0,55,37,1,35,1,3,1,3
2018-07-20,5,1940,3,6,wd,DOLPHIN,8,2,2,8.5,4.0,2,0,55,37,1,31,1,3,1,3
2018-07-20,5,1545,3,6,wd,TUNA GENUS,8,2,2,8.5,7.0,1,1,55,37,1,42,1,2,1,1
2018-07-20,5,1508,3,6,wd,TUNA GENUS,8,2,2,10.0,6.0,1,1,55,37,1,42,1,4,1,3
2018-07-20,5,1515,3,6,wd,TUNA GENUS,8,2,2,10.0,6.0,1,1,55,37,1,35,1,4,1,3
2018-07-20,5,1623,3,6,wd,TUNA GENUS,8,2,2,10.0,6.0,1,1,55,37,1,27,2,4,1,3
2018-07-20,5,1625,3,6,wd,TUNA GENUS,8,2,2,10.0,6.0,1,1,55,37,1,34,1,4,1,3
2018-07-20,5,1630,3,6,wd,TUNA GENUS,8,2,2,11.5,7.0,1,1,55,37,1,44,1,4,1,3
2019-07-26,5,1555,3,6,we,DOLPHIN,8,2,2,9.0,7.0,1,7,55,37,1,55,1,2,2,3
2020-07-22,6,1153,3,6,we,YELLOWFIN TUNA,8,2,2,8.0,5.0,1,1,55,37,1,16,1,5,1,3
2020-07-22,6,1356,3,6,we,DOLPHIN,8,2,2,6.0,4.0,1,11,133,37,1,37,1,3,3,3
2018-07-20,5,1502,3,6,wd,DOLPHIN,8,2,2,10.0,7.5,1,6,55,37,1,52,1,2,2,3
2018-07-20,5,1524,3,6,wd,DOLPHIN,8,2,2,10.0,7.5,1,9,55,37,1,53,1,2,2,3
2018-07-20,5,1743,3,6,wd,DOLPHIN,8,2,2,12.0,10.0,1,7,55,37,1,42,1,2,2,3
2018-07-20,5,1758,3,6,wd,DOLPHIN,8,2,2,12.5,10.0,1,5,55,37,1,26,1,3,3,3
2018-07-20,5,1715,3,6,we,DOLPHIN,8,2,2,8.5,7.0,1,6,55,37,1,54,1,3,3,1
2018-07-20,5,1902,3,6,we,COBIA,8,2,2,7.5,4.5,1,1,55,37,1,45,1,2,1,1
2018-07-20,5,1406,3,6,we,DOLPHIN,8,2,2,8.0,6.0,1,1,55,37,1,59,1,4,1,1
2018-07-20,5,1407,3,6,we,DOLPHIN,8,2,2,8.0,6.0,1,1,55,37,1,25,1,4,1,1
2018-07-20,5,1537,3,6,we,YELLOWFIN TUNA,8,2,2,9.5,8.0,1,1,55,37,1,44,1,4,1,3
2018-07-20,5,1546,3,6,we,TUNA GENUS,8,2,2,11.0,9.0,1,1,55,37,1,58,1,3,1,1
2018-07-20,5,1552,3,6,we,DOLPHIN,8,2,2,10.0,8.0,1,1,55,37,1,28,1,4,1,1
2018-07-20,5,1655,3,6,we,TUNA GENUS,8,2,2,12.0,9.5,1,1,55,37,1,52,1,4,1,1
2018-07-20,5,1725,3,6,we,DOLPHIN,8,2,2,12.5,10.5,1,1,55,37,1,13,1,5,1,1
2018-07-20,5,1849,3,6,we,TUNA GENUS,8,2,2,14.5,12.0,1,5,55,37,1,32,1,4,4,1
2018-07-20,5,1554,3,6,we,COBIA,8,2,2,10.0,9.0,1,1,55,37,1,44,1,3,1,3
2018-07-20,5,1640,3,6,we,TUNA GENUS,8,2,2,10.0,9.0,1,19,55,37,1,65,1,5,5,3
2019-07-26,5,1440,3,6,wd,DOLPHIN,8,2,2,5.0,2.5,1,1,55,37,1,59,1,4,1,3
2019-07-26,6,1629,3,6,we,DOLPHIN,8,2,2,9.0,6.5,1,8,55,37,1,40,1,4,4,1
2019-07-26,6,1445,3,6,we,DOLPHIN,8,2,2,10.0,5.5,1,4,31,37,1,20,1,2,2,3
2019-07-26,5,1718,3,6,we,DOLPHIN,8,2,2,12.0,8.5,2,0,55,37,1,50,1,3,1,3
2019-07-26,5,1724,3,6,we,DOLPHIN,8,2,2,12.0,8.5,2,0,55,37,1,27,1,3,1,3
2019-07-26,5,1724,3,6,we,DOLPHIN,8,2,2,12.0,8.5,2,0,55,37,1,25,1,3,1,3
2019-07-26,5,1637,3,6,wd,DOLPHIN,8,2,2,10.0,6.0,1,15,55,37,1,42,1,3,3,3
2020-07-22,6,1427,3,6,we,YELLOWFIN TUNA,8,2,2,11.0,6.0,1,8,55,37,1,17,1,3,3,3
2020-07-22,6,1443,3,6,we,TUNA GENUS,8,2,2,8.0,4.0,1,3,55,37,1,38,1,4,3,3
2020-07-22,6,1615,3,6,we,TUNA GENUS,8,2,2,12.0,8.0,2,0,55,37,1,35,1,3,1,3
2020-07-22,6,1616,3,6,we,TUNA GENUS,8,2,2,12.0,8.0,2,0,55,37,1,35,1,3,1,3
2020-07-22,6,1618,3,6,we,TUNA GENUS,8,2,2,12.0,8.0,2,0,55,37,1,39,1,3,1,3
2020-07-22,6,1331,3,6,we,DOLPHIN,8,2,2,8.0,5.0,2,0,55,37,1,17,1,5,1,1
2020-07-22,6,1331,3,6,we,DOLPHIN,8,2,2,8.0,5.0,2,0,55,37,1,16,1,5,1,1
2020-07-22,6,1331,3,6,we,DOLPHIN,8,2,2,8.0,5.0,2,0,55,37,1,23,2,5,1,1
2020-07-22,6,1331,3,6,we,DOLPHIN,8,2,2,8.0,5.0,2,0,55,37,1,56,1,5,1,1
2019-07-26,5,1345,3,6,wd,BLACK SEA BASS,8,2,2,6.5,4.0,1,5,19,37,1,61,1,2,1,1
2019-07-26,5,1244,3,6,we,KING MACKEREL,8,2,2,6.5,3.0,2,0,19,37,1,35,1,4,1,3
2019-07-26,5,1414,3,6,we,KING MACKEREL,8,2,2,7.5,6.5,2,0,19,37,1,45,1,3,1,3
2019-07-26,5,1420,3,6,we,KING MACKEREL,8,2,2,7.0,4.0,2,0,19,37,1,52,1,4,1,1
2019-07-26,5,1513,3,6,we,LEFTEYE FLOUNDER GENUS,8,2,2,7.0,6.5,2,0,19,37,1,40,1,2,1,1
2019-07-26,6,1420,3,6,we,KING MACKEREL,8,2,2,6.0,5.0,2,0,19,37,1,47,1,2,1,1
2019-07-26,6,1421,3,6,we,KING MACKEREL,8,2,2,6.0,5.0,2,0,19,37,1,39,1,2,1,1
2019-07-26,6,1441,3,6,we,SPANISH MACKEREL,8,2,2,6.0,5.5,2,0,19,37,1,48,1,3,1,3
2020-07-22,6,1638,3,6,we,KING MACKEREL,8,2,2,8.0,5.0,1,1,31,37,1,38,1,4,3,3
2020-07-22,6,1828,3,6,we,KING MACKEREL,8,2,2,12.0,9.0,1,2,133,37,1,58,1,6,1,3
2018-07-20,5,1550,3,6,wd,KINGFISH GENUS,8,5,8,7.0,5.5,1,9,31,37,2,69,1,3,3,1
2018-07-20,5,1634,3,6,wd,SHEEPSHEAD,8,5,8,6.0,4.0,1,21,31,37,3,48,1,2,2,3
2018-07-20,5,1207,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,31,37,2,67,1,2,1,3
2018-07-20,5,1208,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,31,37,2,69,1,2,1,3
2018-07-20,6,1146,3,6,we,SPANISH MACKEREL,8,5,8,3.0,2.5,1,3,31,37,3,65,2,2,2,3
2018-07-20,6,1314,3,6,we,COBIA,8,5,8,4.5,3.0,2,0,31,37,2,40,1,2,1,1
2018-07-20,6,1333,3,6,we,COBIA,8,5,8,6.0,4.0,2,0,31,37,3,46,1,2,1,3
2018-07-20,6,1334,3,6,we,COBIA,8,5,8,6.0,4.0,2,0,31,37,3,44,1,2,1,3
2018-07-20,6,1449,3,6,we,RED DRUM,8,5,8,6.0,5.5,1,1,31,37,3,77,1,2,1,1
2018-07-20,6,1630,3,6,we,COBIA,8,5,8,8.0,7.0,2,0,31,37,3,64,1,2,1,3
2018-07-20,6,1631,3,6,we,COBIA,8,5,8,8.0,7.0,2,0,31,37,3,68,1,2,1,3
2019-07-26,5,1141,3,6,we,SPANISH MACKEREL,8,5,8,5.0,4.0,1,7,31,37,2,26,1,2,2,3
2019-07-26,5,1245,3,6,we,COBIA,8,5,8,4.0,2.0,2,0,31,37,2,57,1,3,1,3
2019-07-26,5,1245,3,6,we,COBIA,8,5,8,4.0,2.0,1,1,31,37,2,62,1,3,1,3
2019-07-26,5,1432,3,6,we,BLUEFISH,8,5,8,6.5,5.0,1,20,31,37,2,23,1,4,4,3
2019-07-26,5,1604,3,6,we,SPANISH MACKEREL,8,5,8,7.0,6.5,1,6,31,37,3,19,1,4,2,3
2019-07-26,5,1508,3,6,we,STRIPED BASS,8,5,8,3.5,3.0,2,0,49,37,3,37,1,2,1,3
2019-07-26,5,1909,3,6,wd,SHEEPSHEAD,8,5,8,4.0,3.0,1,2,31,37,3,20,1,1,1,3
2019-07-26,5,2042,3,6,we,RED DRUM,8,5,8,15.0,14.0,1,1,31,37,2,63,1,2,1,3
2019-07-26,5,2042,3,6,we,RED DRUM,8,5,8,15.0,14.0,1,2,31,37,2,32,1,2,1,3
2019-07-26,5,1654,3,6,we,SPOTTED SEATROUT,8,5,8,5.5,4.5,2,0,13,37,3,31,1,2,1,3
2019-07-26,5,1655,3,6,we,SPOTTED SEATROUT,8,5,8,5.5,4.5,2,0,13,37,3,65,1,2,1,3
2019-07-26,6,1242,3,6,wd,SPANISH MACKEREL,8,5,8,4.5,3.0,2,0,31,37,3,24,1,2,1,3
2019-07-26,6,1243,3,6,wd,SPANISH MACKEREL,8,5,8,4.5,3.0,2,0,31,37,3,24,1,2,1,3
2019-07-26,6,1248,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5.0,1,1,31,37,3,47,1,3,1,3
2020-07-22,6,1212,3,6,wd,RED DRUM,8,5,8,4.5,2.0,2,0,133,37,2,28,1,1,1,1
2020-07-22,6,1454,3,6,we,RED DRUM,8,5,8,7.0,4.0,1,1,133,37,2,39,1,1,1,3
2020-07-22,6,1607,3,6,we,RED DRUM,8,5,8,12.0,8.0,1,1,133,37,3,46,1,2,1,3
2020-07-22,6,1632,3,6,we,RED DRUM,8,5,8,13.0,7.0,1,1,133,37,3,41,1,2,1,3
2018-07-20,5,1200,3,6,wd,KINGFISH GENUS,8,5,8,4.5,4.0,1,4,31,37,3,76,1,2,2,3
2018-07-20,5,1229,3,6,wd,KINGFISH GENUS,8,5,8,3.0,2.5,1,1,31,37,3,70,1,2,1,3
2018-07-20,5,1421,3,6,wd,KINGFISH GENUS,8,5,8,5.0,4.5,2,0,31,37,3,59,1,2,1,3
2018-07-20,5,1422,3,6,wd,KINGFISH GENUS,8,5,8,5.0,4.5,2,0,31,37,3,75,1,2,1,3
2018-07-20,5,1427,3,6,wd,BLUEFISH,8,5,8,5.0,4.0,1,1,31,37,3,73,1,2,1,1
2018-07-20,5,1646,3,6,wd,KINGFISH GENUS,8,5,8,7.0,5.0,2,0,31,37,3,35,1,1,1,3
2018-07-20,6,1619,3,6,we,COBIA,8,5,8,7.0,6.0,1,1,31,37,2,46,1,2,1,1
2019-07-26,5,1423,3,6,wd,SPANISH MACKEREL,8,5,8,4.0,3.5,1,5,31,37,3,72,1,1,1,3
2019-07-26,5,1507,3,6,we,SPANISH MACKEREL,8,5,8,7.0,6.0,2,0,31,37,2,47,1,4,1,1
2019-07-26,5,1508,3,6,we,SPANISH MACKEREL,8,5,8,7.0,6.0,2,0,31,37,2,17,1,4,1,1
2019-07-26,5,1508,3,6,we,SPANISH MACKEREL,8,5,8,7.0,6.0,2,0,31,37,2,11,1,4,1,1
2019-07-26,5,1510,3,6,we,SPANISH MACKEREL,8,5,8,7.0,6.0,2,0,31,37,2,52,1,4,1,1
2019-07-26,5,1112,3,6,wd,BLUEFISH,8,5,8,3.0,3.0,1,3,31,37,2,82,1,2,2,3
2019-07-26,5,1559,3,6,wd,PIGFISH,8,5,8,8.0,8.0,2,0,31,37,3,61,1,2,1,3
2019-07-26,5,1620,3,6,wd,SHEEPSHEAD,8,5,8,10.0,9.5,1,7,31,37,3,40,1,2,2,3
2020-07-22,6,1335,3,6,wd,RED DRUM,8,5,8,7.5,7.0,1,1,133,37,5,68,1,2,1,3
2020-07-22,6,1335,3,6,wd,RED DRUM,8,5,8,7.5,7.0,1,1,133,37,5,74,1,2,1,3
2020-07-22,6,1403,3,6,wd,RED DRUM,8,5,8,4.5,3.0,2,0,133,37,2,62,1,1,1,3
2020-07-22,6,1214,3,6,we,SHEEPSHEAD,8,5,8,4.0,4.0,2,0,133,37,2,29,1,1,1,3
2020-07-22,6,1320,3,6,we,RED DRUM,8,5,8,3.0,3.0,1,1,133,37,5,34,1,2,1,3
2018-07-20,5,1742,3,6,wd,BLACK DRUM,8,5,8,4.0,3.0,1,4,129,37,5,18,1,3,3,3
2018-07-20,5,1308,3,6,wd,RED DRUM,8,5,8,7.0,6.0,1,5,19,37,3,53,1,2,2,3
2018-07-20,5,1345,3,6,wd,RED DRUM,8,5,8,3.0,2.0,1,2,19,37,5,61,1,2,2,3
2018-07-20,5,1420,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,19,37,3,56,1,3,1,3
2018-07-20,5,1425,3,6,wd,RED DRUM,8,5,8,5.0,4.0,1,1,19,37,3,52,1,3,1,3
2018-07-20,5,1847,3,6,we,RED DRUM,8,5,8,5.0,3.0,1,3,129,37,3,16,1,3,3,3
2019-07-26,5,1254,3,6,we,BLACK DRUM,8,5,8,5.0,4.0,1,5,19,37,3,62,1,2,2,3
2019-07-26,5,1624,3,6,we,RED DRUM,8,5,8,2.0,1.0,1,1,19,37,5,68,1,1,1,3
2019-07-26,5,1322,3,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,4.5,4.0,2,0,129,37,3,58,1,2,1,3
2019-07-26,5,1323,3,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,4.5,4.0,2,0,129,37,3,65,2,2,1,3
2019-07-26,5,1437,3,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,5,19,37,3,59,1,2,2,3
2019-07-26,5,1549,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,2.0,1,4,19,37,3,52,1,1,1,3
2019-07-26,5,1504,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,19,37,5,62,1,1,1,3
2020-07-22,6,1229,3,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,4,19,37,5,58,1,2,2,3
2020-07-22,6,1410,3,6,we,RED DRUM,8,5,8,4.0,3.0,2,0,19,37,5,33,1,2,1,3
2020-07-22,6,1544,3,6,we,RED DRUM,8,5,8,6.0,4.5,1,2,19,37,5,57,1,2,2,1
2020-07-22,6,1344,3,6,we,RED DRUM,8,5,8,6.0,5.0,1,7,129,37,5,47,1,4,3,3
2018-07-20,5,1412,3,6,we,BLACK DRUM,8,5,8,6.0,5.0,2,0,129,37,3,73,2,2,1,3
2018-07-20,5,1315,3,6,wd,BLACK DRUM,8,5,8,7.5,7.0,1,1,129,37,3,38,1,2,1,1
2018-07-20,5,1317,3,6,wd,BLACK DRUM,8,5,8,7.5,7.0,1,1,129,37,3,64,1,2,1,1
2018-07-20,5,1527,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,1,129,37,3,55,1,2,1,3
2018-07-20,5,1200,3,6,we,RED DRUM,8,5,8,3.0,2.5,2,0,129,37,3,20,1,2,1,3
2018-07-20,5,1202,3,6,we,RED DRUM,8,5,8,3.0,2.5,2,0,129,37,3,21,1,2,1,3
2018-07-20,5,1418,3,6,we,RED DRUM,8,5,8,5.0,4.0,1,1,129,37,3,26,1,1,1,3
2018-07-20,5,1437,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,3,129,37,3,58,1,2,2,3
2018-07-20,5,1450,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,4.0,1,2,129,37,3,52,1,1,1,3
2018-07-20,5,1218,3,6,wd,BLACK DRUM,8,5,8,2.5,2.0,1,4,19,37,5,68,1,1,1,3
2018-07-20,5,1332,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.0,2.5,1,1,19,37,5,66,1,2,1,3
2018-07-20,5,1348,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.5,3.0,1,1,19,37,5,70,1,1,1,3
2018-07-20,5,1354,3,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,5,55,37,2,66,1,1,1,3
2019-07-26,5,1304,3,6,wd,SPOTTED SEATROUT,8,5,8,6.5,5.5,1,8,95,37,G,69,1,2,2,3
2019-07-26,5,1900,3,6,we,COBIA,8,5,8,6.0,5.0,1,6,55,37,G,32,1,2,2,3
2019-07-26,6,1131,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,6,55,37,G,57,1,2,2,3
2019-07-26,6,1314,3,6,we,SHEEPSHEAD,8,5,8,5.0,4.0,1,10,55,37,G,36,1,2,2,3
2019-07-26,6,1338,3,6,we,SHEEPSHEAD,8,5,8,6.5,5.5,1,26,55,37,G,67,1,3,3,3
2019-07-26,6,1451,3,6,we,SHEEPSHEAD,8,5,8,4.0,3.0,1,18,55,37,G,30,1,4,3,3
2018-07-20,5,1553,3,6,wd,SHEEPSHEAD,8,5,8,6.0,3.0,1,2,31,37,2,37,1,3,1,3
2018-07-20,6,1516,3,6,we,RED DRUM,8,5,8,5.0,3.0,1,1,133,37,2,23,1,1,1,3
2019-07-26,5,1234,3,6,wd,SPANISH MACKEREL,8,5,8,5.0,2.5,2,0,31,37,3,47,1,2,1,3
2019-07-26,5,1236,3,6,wd,SPANISH MACKEREL,8,5,8,5.0,2.5,2,0,31,37,3,61,1,2,1,3
2019-07-26,5,1446,3,6,wd,COBIA,8,5,8,8.5,6.0,2,0,31,37,2,48,1,1,1,1
2019-07-26,5,1237,3,6,we,BLACK DRUM,8,5,8,3.0,1.5,1,3,31,37,2,27,1,1,1,3
2019-07-26,5,1623,3,6,we,SHEEPSHEAD,8,5,8,5.0,4.5,1,5,31,37,3,53,1,2,2,3
2019-07-26,5,1155,3,6,wd,SPANISH MACKEREL,8,5,8,4.0,3.0,2,0,31,37,3,76,1,1,1,3
2019-07-26,5,1220,3,6,wd,BLACK DRUM,8,5,8,4.0,3.5,1,5,31,37,3,57,1,2,2,3
2019-07-26,5,1351,3,6,wd,KINGFISH GENUS,8,5,8,5.5,4.0,2,0,31,37,3,60,1,2,1,3
2019-07-26,5,1502,3,6,wd,SPANISH MACKEREL,8,5,8,7.5,5.0,1,10,31,37,2,23,1,3,3,3
2018-07-20,5,1600,3,6,we,RED DRUM,8,5,8,5.0,4.0,1,1,55,37,G,29,1,1,1,3
2019-07-26,5,1200,3,6,we,BLUEFISH,8,5,8,3.0,2.0,1,1,55,37,G,62,1,1,1,3
2019-07-26,5,1323,3,6,we,KINGFISH GENUS,8,5,8,3.0,2.5,1,7,55,37,G,59,1,2,2,3
2019-07-26,5,1428,3,6,we,SPOTTED SEATROUT,8,5,8,6.5,6.0,1,4,55,37,G,72,1,2,2,3
2019-07-26,5,1409,3,6,we,RED DRUM,8,5,8,7.0,6.0,2,0,55,37,G,55,1,3,1,3
2019-07-26,5,1409,3,6,we,RED DRUM,8,5,8,7.0,6.0,2,0,55,37,G,62,1,3,1,3
2019-07-26,5,1303,3,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,1,55,37,2,41,1,2,1,3
2019-07-26,5,1331,3,6,wd,SHEEPSHEAD,8,5,8,5.0,4.0,1,6,55,37,2,67,2,2,2,3
2018-07-20,5,1453,3,6,wd,SPANISH MACKEREL,8,5,8,4.5,0.5,2,0,31,37,3,62,1,1,1,3
2018-07-20,5,2042,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,1.5,1,1,31,37,2,37,1,3,1,3
2018-07-20,5,1449,3,6,wd,SHEEPSHEAD,8,5,8,4.0,3.5,1,6,31,37,2,66,1,2,2,3
2018-07-20,5,1533,3,6,wd,SPANISH MACKEREL,8,5,8,7.0,5.0,2,0,31,37,2,60,1,2,1,1
2018-07-20,5,1534,3,6,wd,SPANISH MACKEREL,8,5,8,7.0,5.0,2,0,31,37,2,51,1,2,1,1
2018-07-20,5,1629,3,6,wd,COBIA,8,5,8,6.0,3.0,2,0,31,37,2,44,1,2,1,3
2018-07-20,5,1450,3,6,we,SHEEPSHEAD,8,5,8,3.5,3.0,1,6,55,37,G,63,1,3,3,3
2018-07-20,5,1720,3,6,wd,SHEEPSHEAD,8,5,8,5.0,3.0,1,4,55,37,G,20,1,3,3,3
2018-07-20,5,1740,3,6,wd,SHEEPSHEAD,8,5,8,9.0,8.5,2,0,55,37,G,54,1,4,1,3
2018-07-20,5,1503,3,6,wd,RED DRUM,8,5,8,3.5,3.0,2,0,55,37,G,25,1,2,1,3
2018-07-20,5,1505,3,6,wd,RED DRUM,8,5,8,3.5,3.0,2,0,55,37,G,23,1,2,1,3
2018-07-20,5,1200,3,6,we,KINGFISH GENUS,8,5,8,4.0,3.5,2,0,55,37,G,63,1,2,1,3
2018-07-20,5,1205,3,6,we,KINGFISH GENUS,8,5,8,4.0,3.5,2,0,55,37,G,48,1,2,1,3
2018-07-20,6,1145,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.5,1,1,55,37,G,62,1,1,1,1
2018-07-20,6,1210,3,6,we,COBIA,8,5,8,4.5,4.0,2,0,55,37,G,33,1,2,1,3
2018-07-20,6,1335,3,6,we,SPANISH MACKEREL,8,5,8,7.0,6.0,1,24,55,37,G,54,2,4,4,3
2019-07-26,5,1436,3,6,we,SHEEPSHEAD,8,5,8,5.0,4.0,1,2,55,37,G,45,1,2,1,3
2019-07-26,5,1439,3,6,we,SHEEPSHEAD,8,5,8,5.0,4.0,1,1,55,37,G,75,1,2,1,3
2019-07-26,5,1349,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9.0,7.0,1,4,55,37,G,60,1,2,2,3
