index,Date file created_k,Month of intercept_k,Time of intercept_k,Data sampling period_k,Sub region of trip_k,Kind of day_k,Fish target species_k,Mode of fishing_k,Collapsed area of fishing_k,Distance from shore_k,Hours on boat_k,Hours fished_k,Catch fish_k,Number of fish avail for inspection_k,County of intercept_k,State of intercept_k,Area of fishing_k,Angler age_k,Angler gender_k,Number in fishing party_k,Number of contributing fishermen_k,See any sea turtles while fishing?_k
885,20-Jul-18,5,1645,3,6,we,KING MACKEREL,8,2,2,10,7,1,8,19,37,1,54,1,4,4,1
886,26-Jul-19,5,1216,3,6,we,BLACK SEA BASS,8,2,2,5,4,1,3,19,37,1,45,1,2,2,1
887,26-Jul-19,5,1326,3,6,we,KING MACKEREL,8,2,2,6,5,1,12,19,37,1,59,1,3,3,1
888,26-Jul-19,5,1429,3,6,we,KING MACKEREL,8,2,2,6,5,1,6,19,37,1,47,1,2,2,1
889,26-Jul-19,5,1447,3,6,wd,KING MACKEREL,8,2,2,6,5,1,6,19,37,1,68,1,2,2,1
890,26-Jul-19,5,1454,3,6,wd,KING MACKEREL,8,2,2,7,5,1,5,19,37,1,67,1,3,3,1
891,20-Jul-18,5,1516,3,6,wd,KING MACKEREL,8,2,2,8.5,7,1,8,19,37,1,59,1,2,2,3
892,26-Jul-19,5,1649,3,6,we,DOLPHIN,8,2,2,9.5,5.5,1,15,55,37,1,68,1,4,4,3
893,26-Jul-19,5,1803,3,6,we,DOLPHIN,8,2,2,11,7,1,8,55,37,1,33,1,2,2,3
894,26-Jul-19,6,1524,3,6,we,TUNA GENUS,8,2,2,5,4,1,4,55,37,1,29,1,3,3,3
895,26-Jul-19,6,1638,3,6,we,TUNA GENUS,8,2,2,7,3,1,6,55,37,1,44,1,2,2,3
896,22-Jul-20,6,1609,3,6,we,TUNA GENUS,8,2,2,10,6,1,12,55,37,1,45,1,2,2,3
897,22-Jul-20,6,1411,3,6,we,TUNA GENUS,8,2,2,5,3,1,1,55,37,1,59,1,2,1,3
898,22-Jul-20,6,1654,3,6,we,YELLOWFIN TUNA,8,2,2,12,8,1,1,55,37,1,47,1,2,1,3
899,26-Jul-19,5,1650,3,6,we,COBIA,8,2,2,10.5,8,1,3,133,37,1,33,1,3,3,3
900,26-Jul-19,5,1640,3,6,wd,DOLPHIN,8,2,2,11,7,1,18,31,37,1,71,1,3,3,3
901,26-Jul-19,5,1600,3,6,wd,DOLPHIN,8,2,2,11,7,1,9,31,37,1,71,1,4,4,3
902,26-Jul-19,6,1534,3,6,we,DOLPHIN,8,2,2,9.5,5,1,12,31,37,1,52,1,4,4,3
903,26-Jul-19,5,1508,3,6,wd,KING MACKEREL,8,2,2,8,6.5,1,3,19,37,1,49,1,1,1,3
904,26-Jul-19,5,1608,3,6,wd,SPANISH MACKEREL,8,2,2,8,7.5,2,0,19,37,1,59,1,2,1,3
905,20-Jul-18,5,1915,3,6,we,TUNA GENUS,8,2,2,11,9,1,13,55,37,1,44,1,6,6,1
906,20-Jul-18,5,1600,3,6,we,TUNA GENUS,8,2,2,10,6,1,2,55,37,1,37,1,3,2,3
907,20-Jul-18,5,1700,3,6,wd,DOLPHIN,8,2,2,8,6,2,0,55,37,1,42,1,3,1,3
908,20-Jul-18,5,1705,3,6,wd,DOLPHIN,8,2,2,8,6,2,0,55,37,1,66,1,3,1,3
909,20-Jul-18,5,1710,3,6,wd,DOLPHIN,8,2,2,8,6,2,0,55,37,1,66,1,3,1,3
910,20-Jul-18,5,1930,3,6,wd,DOLPHIN,8,2,2,8.5,4,2,0,55,37,1,63,1,3,1,3
911,20-Jul-18,5,1935,3,6,wd,DOLPHIN,8,2,2,8.5,4,2,0,55,37,1,35,1,3,1,3
912,20-Jul-18,5,1940,3,6,wd,DOLPHIN,8,2,2,8.5,4,2,0,55,37,1,31,1,3,1,3
913,20-Jul-18,5,1545,3,6,wd,TUNA GENUS,8,2,2,8.5,7,1,1,55,37,1,42,1,2,1,1
914,20-Jul-18,5,1508,3,6,wd,TUNA GENUS,8,2,2,10,6,1,1,55,37,1,42,1,4,1,3
915,20-Jul-18,5,1515,3,6,wd,TUNA GENUS,8,2,2,10,6,1,1,55,37,1,35,1,4,1,3
916,20-Jul-18,5,1623,3,6,wd,TUNA GENUS,8,2,2,10,6,1,1,55,37,1,27,2,4,1,3
917,20-Jul-18,5,1625,3,6,wd,TUNA GENUS,8,2,2,10,6,1,1,55,37,1,34,1,4,1,3
918,20-Jul-18,5,1630,3,6,wd,TUNA GENUS,8,2,2,11.5,7,1,1,55,37,1,44,1,4,1,3
919,26-Jul-19,5,1555,3,6,we,DOLPHIN,8,2,2,9,7,1,7,55,37,1,55,1,2,2,3
920,22-Jul-20,6,1153,3,6,we,YELLOWFIN TUNA,8,2,2,8,5,1,1,55,37,1,16,1,5,1,3
921,22-Jul-20,6,1356,3,6,we,DOLPHIN,8,2,2,6,4,1,11,133,37,1,37,1,3,3,3
922,20-Jul-18,5,1502,3,6,wd,DOLPHIN,8,2,2,10,7.5,1,6,55,37,1,52,1,2,2,3
923,20-Jul-18,5,1524,3,6,wd,DOLPHIN,8,2,2,10,7.5,1,9,55,37,1,53,1,2,2,3
924,20-Jul-18,5,1743,3,6,wd,DOLPHIN,8,2,2,12,10,1,7,55,37,1,42,1,2,2,3
925,20-Jul-18,5,1758,3,6,wd,DOLPHIN,8,2,2,12.5,10,1,5,55,37,1,26,1,3,3,3
926,20-Jul-18,5,1715,3,6,we,DOLPHIN,8,2,2,8.5,7,1,6,55,37,1,54,1,3,3,1
927,20-Jul-18,5,1902,3,6,we,COBIA,8,2,2,7.5,4.5,1,1,55,37,1,45,1,2,1,1
928,20-Jul-18,5,1406,3,6,we,DOLPHIN,8,2,2,8,6,1,1,55,37,1,59,1,4,1,1
929,20-Jul-18,5,1407,3,6,we,DOLPHIN,8,2,2,8,6,1,1,55,37,1,25,1,4,1,1
930,20-Jul-18,5,1537,3,6,we,YELLOWFIN TUNA,8,2,2,9.5,8,1,1,55,37,1,44,1,4,1,3
931,20-Jul-18,5,1546,3,6,we,TUNA GENUS,8,2,2,11,9,1,1,55,37,1,58,1,3,1,1
932,20-Jul-18,5,1552,3,6,we,DOLPHIN,8,2,2,10,8,1,1,55,37,1,28,1,4,1,1
933,20-Jul-18,5,1655,3,6,we,TUNA GENUS,8,2,2,12,9.5,1,1,55,37,1,52,1,4,1,1
934,20-Jul-18,5,1725,3,6,we,DOLPHIN,8,2,2,12.5,10.5,1,1,55,37,1,13,1,5,1,1
935,20-Jul-18,5,1849,3,6,we,TUNA GENUS,8,2,2,14.5,12,1,5,55,37,1,32,1,4,4,1
936,20-Jul-18,5,1554,3,6,we,COBIA,8,2,2,10,9,1,1,55,37,1,44,1,3,1,3
937,20-Jul-18,5,1640,3,6,we,TUNA GENUS,8,2,2,10,9,1,19,55,37,1,65,1,5,5,3
938,26-Jul-19,5,1440,3,6,wd,DOLPHIN,8,2,2,5,2.5,1,1,55,37,1,59,1,4,1,3
939,26-Jul-19,6,1629,3,6,we,DOLPHIN,8,2,2,9,6.5,1,8,55,37,1,40,1,4,4,1
940,26-Jul-19,6,1445,3,6,we,DOLPHIN,8,2,2,10,5.5,1,4,31,37,1,20,1,2,2,3
941,26-Jul-19,5,1718,3,6,we,DOLPHIN,8,2,2,12,8.5,2,0,55,37,1,50,1,3,1,3
942,26-Jul-19,5,1724,3,6,we,DOLPHIN,8,2,2,12,8.5,2,0,55,37,1,27,1,3,1,3
943,26-Jul-19,5,1724,3,6,we,DOLPHIN,8,2,2,12,8.5,2,0,55,37,1,25,1,3,1,3
944,26-Jul-19,5,1637,3,6,wd,DOLPHIN,8,2,2,10,6,1,15,55,37,1,42,1,3,3,3
945,22-Jul-20,6,1427,3,6,we,YELLOWFIN TUNA,8,2,2,11,6,1,8,55,37,1,17,1,3,3,3
946,22-Jul-20,6,1443,3,6,we,TUNA GENUS,8,2,2,8,4,1,3,55,37,1,38,1,4,3,3
947,22-Jul-20,6,1615,3,6,we,TUNA GENUS,8,2,2,12,8,2,0,55,37,1,35,1,3,1,3
948,22-Jul-20,6,1616,3,6,we,TUNA GENUS,8,2,2,12,8,2,0,55,37,1,35,1,3,1,3
949,22-Jul-20,6,1618,3,6,we,TUNA GENUS,8,2,2,12,8,2,0,55,37,1,39,1,3,1,3
950,22-Jul-20,6,1331,3,6,we,DOLPHIN,8,2,2,8,5,2,0,55,37,1,17,1,5,1,1
951,22-Jul-20,6,1331,3,6,we,DOLPHIN,8,2,2,8,5,2,0,55,37,1,16,1,5,1,1
952,22-Jul-20,6,1331,3,6,we,DOLPHIN,8,2,2,8,5,2,0,55,37,1,23,2,5,1,1
953,22-Jul-20,6,1331,3,6,we,DOLPHIN,8,2,2,8,5,2,0,55,37,1,56,1,5,1,1
954,26-Jul-19,5,1345,3,6,wd,BLACK SEA BASS,8,2,2,6.5,4,1,5,19,37,1,61,1,2,1,1
955,26-Jul-19,5,1244,3,6,we,KING MACKEREL,8,2,2,6.5,3,2,0,19,37,1,35,1,4,1,3
956,26-Jul-19,5,1414,3,6,we,KING MACKEREL,8,2,2,7.5,6.5,2,0,19,37,1,45,1,3,1,3
957,26-Jul-19,5,1420,3,6,we,KING MACKEREL,8,2,2,7,4,2,0,19,37,1,52,1,4,1,1
958,26-Jul-19,5,1513,3,6,we,LEFTEYE FLOUNDER GENUS,8,2,2,7,6.5,2,0,19,37,1,40,1,2,1,1
959,26-Jul-19,6,1420,3,6,we,KING MACKEREL,8,2,2,6,5,2,0,19,37,1,47,1,2,1,1
960,26-Jul-19,6,1421,3,6,we,KING MACKEREL,8,2,2,6,5,2,0,19,37,1,39,1,2,1,1
961,26-Jul-19,6,1441,3,6,we,SPANISH MACKEREL,8,2,2,6,5.5,2,0,19,37,1,48,1,3,1,3
962,22-Jul-20,6,1638,3,6,we,KING MACKEREL,8,2,2,8,5,1,1,31,37,1,38,1,4,3,3
963,22-Jul-20,6,1828,3,6,we,KING MACKEREL,8,2,2,12,9,1,2,133,37,1,58,1,6,1,3
964,20-Jul-18,5,1550,3,6,wd,KINGFISH GENUS,8,5,8,7,5.5,1,9,31,37,2,69,1,3,3,1
965,20-Jul-18,5,1634,3,6,wd,SHEEPSHEAD,8,5,8,6,4,1,21,31,37,3,48,1,2,2,3
966,20-Jul-18,5,1207,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,31,37,2,67,1,2,1,3
967,20-Jul-18,5,1208,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,31,37,2,69,1,2,1,3
968,20-Jul-18,6,1146,3,6,we,SPANISH MACKEREL,8,5,8,3,2.5,1,3,31,37,3,65,2,2,2,3
969,20-Jul-18,6,1314,3,6,we,COBIA,8,5,8,4.5,3,2,0,31,37,2,40,1,2,1,1
970,20-Jul-18,6,1333,3,6,we,COBIA,8,5,8,6,4,2,0,31,37,3,46,1,2,1,3
971,20-Jul-18,6,1334,3,6,we,COBIA,8,5,8,6,4,2,0,31,37,3,44,1,2,1,3
972,20-Jul-18,6,1449,3,6,we,RED DRUM,8,5,8,6,5.5,1,1,31,37,3,77,1,2,1,1
973,20-Jul-18,6,1630,3,6,we,COBIA,8,5,8,8,7,2,0,31,37,3,64,1,2,1,3
974,20-Jul-18,6,1631,3,6,we,COBIA,8,5,8,8,7,2,0,31,37,3,68,1,2,1,3
975,26-Jul-19,5,1141,3,6,we,SPANISH MACKEREL,8,5,8,5,4,1,7,31,37,2,26,1,2,2,3
976,26-Jul-19,5,1245,3,6,we,COBIA,8,5,8,4,2,2,0,31,37,2,57,1,3,1,3
977,26-Jul-19,5,1245,3,6,we,COBIA,8,5,8,4,2,1,1,31,37,2,62,1,3,1,3
978,26-Jul-19,5,1432,3,6,we,BLUEFISH,8,5,8,6.5,5,1,20,31,37,2,23,1,4,4,3
979,26-Jul-19,5,1604,3,6,we,SPANISH MACKEREL,8,5,8,7,6.5,1,6,31,37,3,19,1,4,2,3
980,26-Jul-19,5,1508,3,6,we,STRIPED BASS,8,5,8,3.5,3,2,0,49,37,3,37,1,2,1,3
981,26-Jul-19,5,1909,3,6,wd,SHEEPSHEAD,8,5,8,4,3,1,2,31,37,3,20,1,1,1,3
982,26-Jul-19,5,2042,3,6,we,RED DRUM,8,5,8,15,14,1,1,31,37,2,63,1,2,1,3
983,26-Jul-19,5,2042,3,6,we,RED DRUM,8,5,8,15,14,1,2,31,37,2,32,1,2,1,3
984,26-Jul-19,5,1654,3,6,we,SPOTTED SEATROUT,8,5,8,5.5,4.5,2,0,13,37,3,31,1,2,1,3
985,26-Jul-19,5,1655,3,6,we,SPOTTED SEATROUT,8,5,8,5.5,4.5,2,0,13,37,3,65,1,2,1,3
986,26-Jul-19,6,1242,3,6,wd,SPANISH MACKEREL,8,5,8,4.5,3,2,0,31,37,3,24,1,2,1,3
987,26-Jul-19,6,1243,3,6,wd,SPANISH MACKEREL,8,5,8,4.5,3,2,0,31,37,3,24,1,2,1,3
988,26-Jul-19,6,1248,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5,1,1,31,37,3,47,1,3,1,3
989,22-Jul-20,6,1212,3,6,wd,RED DRUM,8,5,8,4.5,2,2,0,133,37,2,28,1,1,1,1
990,22-Jul-20,6,1454,3,6,we,RED DRUM,8,5,8,7,4,1,1,133,37,2,39,1,1,1,3
991,22-Jul-20,6,1607,3,6,we,RED DRUM,8,5,8,12,8,1,1,133,37,3,46,1,2,1,3
992,22-Jul-20,6,1632,3,6,we,RED DRUM,8,5,8,13,7,1,1,133,37,3,41,1,2,1,3
993,20-Jul-18,5,1200,3,6,wd,KINGFISH GENUS,8,5,8,4.5,4,1,4,31,37,3,76,1,2,2,3
994,20-Jul-18,5,1229,3,6,wd,KINGFISH GENUS,8,5,8,3,2.5,1,1,31,37,3,70,1,2,1,3
995,20-Jul-18,5,1421,3,6,wd,KINGFISH GENUS,8,5,8,5,4.5,2,0,31,37,3,59,1,2,1,3
996,20-Jul-18,5,1422,3,6,wd,KINGFISH GENUS,8,5,8,5,4.5,2,0,31,37,3,75,1,2,1,3
997,20-Jul-18,5,1427,3,6,wd,BLUEFISH,8,5,8,5,4,1,1,31,37,3,73,1,2,1,1
998,20-Jul-18,5,1646,3,6,wd,KINGFISH GENUS,8,5,8,7,5,2,0,31,37,3,35,1,1,1,3
999,20-Jul-18,6,1619,3,6,we,COBIA,8,5,8,7,6,1,1,31,37,2,46,1,2,1,1
1000,26-Jul-19,5,1423,3,6,wd,SPANISH MACKEREL,8,5,8,4,3.5,1,5,31,37,3,72,1,1,1,3
1001,26-Jul-19,5,1507,3,6,we,SPANISH MACKEREL,8,5,8,7,6,2,0,31,37,2,47,1,4,1,1
1002,26-Jul-19,5,1508,3,6,we,SPANISH MACKEREL,8,5,8,7,6,2,0,31,37,2,17,1,4,1,1
1003,26-Jul-19,5,1508,3,6,we,SPANISH MACKEREL,8,5,8,7,6,2,0,31,37,2,11,1,4,1,1
1004,26-Jul-19,5,1510,3,6,we,SPANISH MACKEREL,8,5,8,7,6,2,0,31,37,2,52,1,4,1,1
1005,26-Jul-19,5,1112,3,6,wd,BLUEFISH,8,5,8,3,3,1,3,31,37,2,82,1,2,2,3
1006,26-Jul-19,5,1559,3,6,wd,PIGFISH,8,5,8,8,8,2,0,31,37,3,61,1,2,1,3
1007,26-Jul-19,5,1620,3,6,wd,SHEEPSHEAD,8,5,8,10,9.5,1,7,31,37,3,40,1,2,2,3
1008,22-Jul-20,6,1335,3,6,wd,RED DRUM,8,5,8,7.5,7,1,1,133,37,5,68,1,2,1,3
1009,22-Jul-20,6,1335,3,6,wd,RED DRUM,8,5,8,7.5,7,1,1,133,37,5,74,1,2,1,3
1010,22-Jul-20,6,1403,3,6,wd,RED DRUM,8,5,8,4.5,3,2,0,133,37,2,62,1,1,1,3
1011,22-Jul-20,6,1214,3,6,we,SHEEPSHEAD,8,5,8,4,4,2,0,133,37,2,29,1,1,1,3
1012,22-Jul-20,6,1320,3,6,we,RED DRUM,8,5,8,3,3,1,1,133,37,5,34,1,2,1,3
1013,20-Jul-18,5,1742,3,6,wd,BLACK DRUM,8,5,8,4,3,1,4,129,37,5,18,1,3,3,3
1014,20-Jul-18,5,1308,3,6,wd,RED DRUM,8,5,8,7,6,1,5,19,37,3,53,1,2,2,3
1015,20-Jul-18,5,1345,3,6,wd,RED DRUM,8,5,8,3,2,1,2,19,37,5,61,1,2,2,3
1016,20-Jul-18,5,1420,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,19,37,3,56,1,3,1,3
1017,20-Jul-18,5,1425,3,6,wd,RED DRUM,8,5,8,5,4,1,1,19,37,3,52,1,3,1,3
1018,20-Jul-18,5,1847,3,6,we,RED DRUM,8,5,8,5,3,1,3,129,37,3,16,1,3,3,3
1019,26-Jul-19,5,1254,3,6,we,BLACK DRUM,8,5,8,5,4,1,5,19,37,3,62,1,2,2,3
1020,26-Jul-19,5,1624,3,6,we,RED DRUM,8,5,8,2,1,1,1,19,37,5,68,1,1,1,3
1021,26-Jul-19,5,1322,3,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,4.5,4,2,0,129,37,3,58,1,2,1,3
1022,26-Jul-19,5,1323,3,6,we,LEFTEYE FLOUNDER FAMILY,8,5,8,4.5,4,2,0,129,37,3,65,2,2,1,3
1023,26-Jul-19,5,1437,3,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,5,19,37,3,59,1,2,2,3
1024,26-Jul-19,5,1549,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4,2,1,4,19,37,3,52,1,1,1,3
1025,26-Jul-19,5,1504,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,19,37,5,62,1,1,1,3
1026,22-Jul-20,6,1229,3,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,4,19,37,5,58,1,2,2,3
1027,22-Jul-20,6,1410,3,6,we,RED DRUM,8,5,8,4,3,2,0,19,37,5,33,1,2,1,3
1028,22-Jul-20,6,1544,3,6,we,RED DRUM,8,5,8,6,4.5,1,2,19,37,5,57,1,2,2,1
1029,22-Jul-20,6,1344,3,6,we,RED DRUM,8,5,8,6,5,1,7,129,37,5,47,1,4,3,3
1030,20-Jul-18,5,1412,3,6,we,BLACK DRUM,8,5,8,6,5,2,0,129,37,3,73,2,2,1,3
1031,20-Jul-18,5,1315,3,6,wd,BLACK DRUM,8,5,8,7.5,7,1,1,129,37,3,38,1,2,1,1
1032,20-Jul-18,5,1317,3,6,wd,BLACK DRUM,8,5,8,7.5,7,1,1,129,37,3,64,1,2,1,1
1033,20-Jul-18,5,1527,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,1,1,129,37,3,55,1,2,1,3
1034,20-Jul-18,5,1200,3,6,we,RED DRUM,8,5,8,3,2.5,2,0,129,37,3,20,1,2,1,3
1035,20-Jul-18,5,1202,3,6,we,RED DRUM,8,5,8,3,2.5,2,0,129,37,3,21,1,2,1,3
1036,20-Jul-18,5,1418,3,6,we,RED DRUM,8,5,8,5,4,1,1,129,37,3,26,1,1,1,3
1037,20-Jul-18,5,1437,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,3,129,37,3,58,1,2,2,3
1038,20-Jul-18,5,1450,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,4,1,2,129,37,3,52,1,1,1,3
1039,20-Jul-18,5,1218,3,6,wd,BLACK DRUM,8,5,8,2.5,2,1,4,19,37,5,68,1,1,1,3
1040,20-Jul-18,5,1332,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3,2.5,1,1,19,37,5,66,1,2,1,3
1041,20-Jul-18,5,1348,3,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.5,3,1,1,19,37,5,70,1,1,1,3
1042,20-Jul-18,5,1354,3,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,5,55,37,2,66,1,1,1,3
1043,26-Jul-19,5,1304,3,6,wd,SPOTTED SEATROUT,8,5,8,6.5,5.5,1,8,95,37,G,69,1,2,2,3
1044,26-Jul-19,5,1900,3,6,we,COBIA,8,5,8,6,5,1,6,55,37,G,32,1,2,2,3
1045,26-Jul-19,6,1131,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,6,55,37,G,57,1,2,2,3
1046,26-Jul-19,6,1314,3,6,we,SHEEPSHEAD,8,5,8,5,4,1,10,55,37,G,36,1,2,2,3
1047,26-Jul-19,6,1338,3,6,we,SHEEPSHEAD,8,5,8,6.5,5.5,1,26,55,37,G,67,1,3,3,3
1048,26-Jul-19,6,1451,3,6,we,SHEEPSHEAD,8,5,8,4,3,1,18,55,37,G,30,1,4,3,3
1049,20-Jul-18,5,1553,3,6,wd,SHEEPSHEAD,8,5,8,6,3,1,2,31,37,2,37,1,3,1,3
1050,20-Jul-18,6,1516,3,6,we,RED DRUM,8,5,8,5,3,1,1,133,37,2,23,1,1,1,3
1051,26-Jul-19,5,1234,3,6,wd,SPANISH MACKEREL,8,5,8,5,2.5,2,0,31,37,3,47,1,2,1,3
1052,26-Jul-19,5,1236,3,6,wd,SPANISH MACKEREL,8,5,8,5,2.5,2,0,31,37,3,61,1,2,1,3
1053,26-Jul-19,5,1446,3,6,wd,COBIA,8,5,8,8.5,6,2,0,31,37,2,48,1,1,1,1
1054,26-Jul-19,5,1237,3,6,we,BLACK DRUM,8,5,8,3,1.5,1,3,31,37,2,27,1,1,1,3
1055,26-Jul-19,5,1623,3,6,we,SHEEPSHEAD,8,5,8,5,4.5,1,5,31,37,3,53,1,2,2,3
1056,26-Jul-19,5,1155,3,6,wd,SPANISH MACKEREL,8,5,8,4,3,2,0,31,37,3,76,1,1,1,3
1057,26-Jul-19,5,1220,3,6,wd,BLACK DRUM,8,5,8,4,3.5,1,5,31,37,3,57,1,2,2,3
1058,26-Jul-19,5,1351,3,6,wd,KINGFISH GENUS,8,5,8,5.5,4,2,0,31,37,3,60,1,2,1,3
1059,26-Jul-19,5,1502,3,6,wd,SPANISH MACKEREL,8,5,8,7.5,5,1,10,31,37,2,23,1,3,3,3
1060,20-Jul-18,5,1600,3,6,we,RED DRUM,8,5,8,5,4,1,1,55,37,G,29,1,1,1,3
1061,26-Jul-19,5,1200,3,6,we,BLUEFISH,8,5,8,3,2,1,1,55,37,G,62,1,1,1,3
1062,26-Jul-19,5,1323,3,6,we,KINGFISH GENUS,8,5,8,3,2.5,1,7,55,37,G,59,1,2,2,3
1063,26-Jul-19,5,1428,3,6,we,SPOTTED SEATROUT,8,5,8,6.5,6,1,4,55,37,G,72,1,2,2,3
1064,26-Jul-19,5,1409,3,6,we,RED DRUM,8,5,8,7,6,2,0,55,37,G,55,1,3,1,3
1065,26-Jul-19,5,1409,3,6,we,RED DRUM,8,5,8,7,6,2,0,55,37,G,62,1,3,1,3
1066,26-Jul-19,5,1303,3,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,1,55,37,2,41,1,2,1,3
1067,26-Jul-19,5,1331,3,6,wd,SHEEPSHEAD,8,5,8,5,4,1,6,55,37,2,67,2,2,2,3
1068,20-Jul-18,5,1453,3,6,wd,SPANISH MACKEREL,8,5,8,4.5,0.5,2,0,31,37,3,62,1,1,1,3
1069,20-Jul-18,5,2042,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,1.5,1,1,31,37,2,37,1,3,1,3
1070,20-Jul-18,5,1449,3,6,wd,SHEEPSHEAD,8,5,8,4,3.5,1,6,31,37,2,66,1,2,2,3
1071,20-Jul-18,5,1533,3,6,wd,SPANISH MACKEREL,8,5,8,7,5,2,0,31,37,2,60,1,2,1,1
1072,20-Jul-18,5,1534,3,6,wd,SPANISH MACKEREL,8,5,8,7,5,2,0,31,37,2,51,1,2,1,1
1073,20-Jul-18,5,1629,3,6,wd,COBIA,8,5,8,6,3,2,0,31,37,2,44,1,2,1,3
1074,20-Jul-18,5,1450,3,6,we,SHEEPSHEAD,8,5,8,3.5,3,1,6,55,37,G,63,1,3,3,3
1075,20-Jul-18,5,1720,3,6,wd,SHEEPSHEAD,8,5,8,5,3,1,4,55,37,G,20,1,3,3,3
1076,20-Jul-18,5,1740,3,6,wd,SHEEPSHEAD,8,5,8,9,8.5,2,0,55,37,G,54,1,4,1,3
1077,20-Jul-18,5,1503,3,6,wd,RED DRUM,8,5,8,3.5,3,2,0,55,37,G,25,1,2,1,3
1078,20-Jul-18,5,1505,3,6,wd,RED DRUM,8,5,8,3.5,3,2,0,55,37,G,23,1,2,1,3
1079,20-Jul-18,5,1200,3,6,we,KINGFISH GENUS,8,5,8,4,3.5,2,0,55,37,G,63,1,2,1,3
1080,20-Jul-18,5,1205,3,6,we,KINGFISH GENUS,8,5,8,4,3.5,2,0,55,37,G,48,1,2,1,3
1081,20-Jul-18,6,1145,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4.5,1,1,55,37,G,62,1,1,1,1
1082,20-Jul-18,6,1210,3,6,we,COBIA,8,5,8,4.5,4,2,0,55,37,G,33,1,2,1,3
1083,20-Jul-18,6,1335,3,6,we,SPANISH MACKEREL,8,5,8,7,6,1,24,55,37,G,54,2,4,4,3
1084,26-Jul-19,5,1436,3,6,we,SHEEPSHEAD,8,5,8,5,4,1,2,55,37,G,45,1,2,1,3
1085,26-Jul-19,5,1439,3,6,we,SHEEPSHEAD,8,5,8,5,4,1,1,55,37,G,75,1,2,1,3
1086,26-Jul-19,5,1349,3,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9,7,1,4,55,37,G,60,1,2,2,3
1087,26-Jul-19,5,1151,3,6,we,SPOTTED SEATROUT,8,5,8,4.5,4,1,2,55,37,2,64,1,2,2,3
1088,22-Jul-20,6,1333,3,6,wd,SPOTTED SEATROUT,8,5,8,6.5,5,1,6,137,37,3,52,1,2,2,3
1089,22-Jul-20,6,1511,3,6,wd,SPOTTED SEATROUT,8,5,8,3,1.5,1,1,137,37,G,33,1,3,1,3
1090,22-Jul-20,6,1109,3,6,we,RED DRUM,8,5,8,4,3,1,1,133,37,5,54,1,2,1,3
1091,22-Jul-20,6,1339,3,6,we,ATLANTIC CROAKER,8,5,8,4,3.5,1,5,133,37,5,35,1,2,2,1
1092,22-Jul-20,6,1229,3,6,wd,SPOTTED SEATROUT,8,5,8,5,3,2,0,137,37,G,52,1,3,1,3
1093,22-Jul-20,6,1229,3,6,wd,SPOTTED SEATROUT,8,5,8,5,3,2,0,137,37,G,43,1,3,1,3
1094,22-Jul-20,6,1229,3,6,wd,SPOTTED SEATROUT,8,5,8,5,3,2,0,137,37,G,50,1,3,1,3
1095,22-Jul-20,6,1512,3,6,wd,SPOTTED SEATROUT,8,5,8,7,6,1,1,137,37,3,38,1,2,1,3
1096,22-Jul-20,6,1353,3,6,we,RED DRUM,8,5,8,1,0.5,1,1,133,37,5,23,1,1,1,3
1097,20-Jul-18,6,1333,3,6,we,SPANISH MACKEREL,8,5,8,6.5,6,1,5,129,37,2,35,1,3,3,3
1098,22-Jul-20,6,1157,3,6,we,RED DRUM,8,5,8,6,5,1,3,141,37,5,25,1,3,3,3
1099,20-Jul-18,6,1134,3,6,we,SHEEPSHEAD,8,5,8,5,4.5,1,20,55,37,G,35,1,5,5,3
1100,20-Jul-18,6,1210,3,6,we,KINGFISH GENUS,8,5,8,2,1.5,2,0,55,37,G,60,1,2,1,3
1101,20-Jul-18,5,1223,3,6,wd,DRUM FAMILY,8,5,8,4.5,4,2,0,55,37,G,41,1,2,1,3
1102,26-Jul-19,5,1540,3,6,wd,SHEEPSHEAD,8,5,8,3,2,1,1,55,37,G,40,1,4,1,3
1103,26-Jul-19,5,1541,3,6,wd,SHEEPSHEAD,8,5,8,3,2,1,1,55,37,G,38,2,4,1,3
